regime,cand,variant,lag,sign_IS,SR_IS,SR_OOS,SR_net,SR_of_SR,positive_years,n_years,beta,mean_exec_w
full,us_dxy_broad|robustz|w252,c2c,2,-1,0.24433055338160398,0.37809504051570136,0.2956245929118821,0.36835596706563123,0.65,20,-0.2830636788337877,-0.023073327247976325
full,us_dxy_broad|robustz|w252,o2o,1,-1,0.26719503869446254,0.37826088309341266,0.3062809515663635,0.3975288080596136,0.7,20,-0.3214150855197694,-0.022919333408271618
full,us_dxy_broad|robustz|w252,o2o,2,-1,0.2316162729751272,0.4033810148133366,0.29236594257623943,0.3696046786043379,0.7,20,-0.31329806523009995,-0.023073327247976325
full,us_dxy_broad|robustz|w252,day,1,1,0.056718101196971966,-0.36272935621901914,-0.08458659128444128,-0.20932438681267546,0.35,20,0.2729359894709622,0.022919333408271618
full,us_dxy_broad|robustz|w252,day,2,1,0.07507076135064601,-0.33469355991324945,-0.0625163764059123,-0.17568323981849013,0.4,20,0.2646368410851901,0.023073327247976325
full,us_dxy_broad|bdtanh|w60,c2c,1,-1,0.2459708387374056,0.1433347150614025,0.20743264583615617,0.14708487572657256,0.6666666666666666,21,-0.17488691268442424,-0.011297008031041837
full,us_dxy_broad|bdtanh|w60,c2c,2,-1,0.10553278797539613,0.18872656895903642,0.13659553370928984,0.036450307384147174,0.42857142857142855,21,-0.16736176690762303,-0.011464539009185495
full,us_dxy_broad|bdtanh|w60,o2o,1,-1,0.31938677433203594,0.2640480821680246,0.29952436038335123,0.19729840652154418,0.7142857142857143,21,-0.21677906602871402,-0.011297008031041837
full,us_dxy_broad|bdtanh|w60,o2o,2,-1,0.11497814566827562,0.19370977590430696,0.1427717344284336,0.06857025253808471,0.5714285714285714,21,-0.19998087541634643,-0.011464539009185495
full,us_dxy_broad|bdtanh|w60,day,1,1,0.12995933701917695,-0.23009621092827465,0.012468784215223301,-0.10510618018917418,0.2857142857142857,21,0.16923824058278403,0.011297008031041837
full,us_dxy_broad|bdtanh|w60,day,2,1,0.1648022105793063,-0.20216952269239,0.045128660201597386,-0.04104026136879069,0.5238095238095238,21,0.1578361511585491,0.011464539009185495
full,us_dxy_broad|bdtanh|w120,c2c,1,-1,0.3338539473183167,0.44141053331957186,0.3747729889695346,0.4163136588931668,0.5714285714285714,21,-0.21558650025419196,-0.014798749228456065
full,us_dxy_broad|bdtanh|w120,c2c,2,-1,0.22462288930236138,0.4204669188683023,0.298771491589938,0.2643274007934637,0.47619047619047616,21,-0.2075373016367229,-0.014934553787790775
full,us_dxy_broad|bdtanh|w120,o2o,1,-1,0.3925783881964699,0.4581543022899593,0.4153992421505614,0.5445048218722859,0.6666666666666666,21,-0.24847880440695422,-0.014798749228456065
full,us_dxy_broad|bdtanh|w120,o2o,2,-1,0.25368701771131,0.47574561495439643,0.33138966924775864,0.3731654643441563,0.5714285714285714,21,-0.23669778996998006,-0.014934553787790775
full,us_dxy_broad|bdtanh|w120,day,1,1,-0.0014661693320584211,-0.456242667582345,-0.15249185142007882,-0.35035189909173126,0.23809523809523808,21,0.19921191694524998,0.014798749228456065
full,us_dxy_broad|bdtanh|w120,day,2,1,0.07515850028285967,-0.3758984846593792,-0.07376983063875352,-0.1972390801328436,0.38095238095238093,21,0.19349346511097557,0.014934553787790775
full,us_dxy_broad|bdtanh|w252,c2c,1,-1,0.2561243804518934,0.5028503854399896,0.35028034877225667,0.44267158912236315,0.7142857142857143,21,-0.24763688401829695,-0.0032317749576566174
full,us_dxy_broad|bdtanh|w252,c2c,2,-1,0.2417616917755647,0.50820493542109,0.3426985750691955,0.36804330400913987,0.6190476190476191,21,-0.23768518307600156,-0.003329611906297777
full,us_dxy_broad|bdtanh|w252,o2o,1,-1,0.266593177236806,0.5458464673185315,0.3657967505356733,0.45689829399637816,0.6666666666666666,21,-0.2733017410707623,-0.0032317749576566174
full,us_dxy_broad|bdtanh|w252,o2o,2,-1,0.22407908343257904,0.5559282316885554,0.34112649218407587,0.402680146818943,0.6190476190476191,21,-0.266509257795709,-0.003329611906297777
full,us_dxy_broad|bdtanh|w252,day,1,1,-0.006166017764095718,-0.29603237272768407,-0.1043810595193838,-0.2564768745340603,0.38095238095238093,21,0.21797329217865583,0.0032317749576566174
full,us_dxy_broad|bdtanh|w252,day,2,1,0.0063388785789700594,-0.24229374431499845,-0.07728259789194439,-0.198829476335943,0.42857142857142855,21,0.21019325416163973,0.003329611906297777
full,us_dxy_broad|rankc|w60,c2c,1,-1,0.2719312761474181,0.1528756613302478,0.22763092213927494,0.1872113177306194,0.6190476190476191,21,-0.18012782441554,-0.014237465087569496
full,us_dxy_broad|rankc|w60,c2c,2,-1,0.15711171448430725,0.1905039255151881,0.1694962439908374,0.041207369292524075,0.5238095238095238,21,-0.17356831503224074,-0.014404608913551964
full,us_dxy_broad|rankc|w60,o2o,1,-1,0.353949002425148,0.24735830782297488,0.3159006945393472,0.26729188129514236,0.6666666666666666,21,-0.22806927302915025,-0.014237465087569496
full,us_dxy_broad|rankc|w60,o2o,2,-1,0.13566653204610388,0.21329684030614987,0.16303729676606188,0.09314089289315844,0.5714285714285714,21,-0.21099138753170898,-0.014404608913551964
full,us_dxy_broad|rankc|w60,day,1,1,0.11963145376241961,-0.27313534258860106,-0.00794755715694569,-0.10393697661517572,0.3333333333333333,21,0.18336359457080137,0.014237465087569496
full,us_dxy_broad|rankc|w60,day,2,1,0.11572375278297199,-0.2131629876588646,0.008809384394621965,-0.030794859827181647,0.47619047619047616,21,0.16966484921406094,0.014404608913551964
full,us_dxy_broad|rankc|w120,c2c,1,-1,0.32214428793504735,0.39560627076757005,0.349769641497053,0.3836545784002676,0.6666666666666666,21,-0.21003765781242326,-0.017444726075131096
full,us_dxy_broad|rankc|w120,c2c,2,-1,0.2565093994793651,0.412708719679963,0.3149635207011581,0.23578828719316372,0.47619047619047616,21,-0.20635392357519933,-0.017562753022714376
