cand,family,series,kind,periods,pub_lag_days,first_obs,transform,window,sign_IS,SR_IS,SR_OOS,SR_full,SR_full_gross,SR_full_stubcost,SR_of_SR,positive_years,n_years,beta,mean_pos,max_dd_days,max_dd_pct,turnover_ann,held_pct,tcost_pct_of_gross,gate_srsr,gate_posyr,gate_beta,gate_nyr,gate_oos,n_gates
copper_yoy|robustz|w120,commodity,copper,yoy,12,35,1992-01-01,robustz,120,1,0.091,0.204,0.122,0.13,0.128,0.14,0.56,25,-0.046,0.02988636252708417,2502,-70.6,5.8,99.6,5.77,False,False,True,True,True,3
cn_exports_yoy|rankc|w252,cn_cycle,cn_exports,yoy,12,60,1992-01-01,rankc,252,1,0.082,0.202,0.121,0.131,0.128,0.134,0.48,25,0.023,-0.007199256803979492,2093,-57.37,8.26,99.55,8.13,False,False,True,True,True,3
us_dgs5_level|robustz|w120,rates,us_dgs5,level,0,0,1962-01-02,robustz,120,-1,0.284,-0.232,0.121,0.148,0.139,0.291,0.68,25,0.085,0.008959139295711445,1709,-53.29,20.54,99.49,18.38,False,True,True,True,False,3
cn_leading_idx_level|selfz|w252,cn_cycle,cn_leading_idx,level,0,45,1992-05-01,selfz,252,1,0.16,0.027,0.12,0.124,0.123,0.109,0.44,25,-0.024,0.013614115191106058,2402,-70.79,3.7,99.74,3.63,False,False,True,True,True,3
twd_usd_level|signth|w60,fx,twd_usd,level,0,0,1983-10-03,signth,60,-1,0.16,0.012,0.12,0.149,0.14,0.039,0.462,26,-0.111,0.006227963806797848,3549,-51.44,24.01,99.69,19.42,False,False,True,True,True,3
twd_usd_level|rankc|w60,fx,twd_usd,level,0,0,1983-10-03,rankc,60,-1,0.123,0.106,0.119,0.159,0.145,0.01,0.5,26,-0.113,0.010466548453250108,4382,-72.55,32.52,99.3,25.2,False,False,True,True,True,3
cn_shanghai_comp_yoy|robustz|w120,cn_cycle,cn_shanghai_comp,yoy,12,31,1999-01-01,robustz,120,1,0.15,0.033,0.118,0.126,0.123,0.054,0.48,25,-0.024,0.015121304146161984,1734,-54.76,6.36,99.09,6.95,False,False,True,True,True,3
us_term_premium_10y_level|rankc|w60,rates,us_term_premium_10y,level,0,0,1990-01-02,rankc,60,-1,0.213,-0.118,0.118,0.155,0.142,0.163,0.654,26,0.058,0.0008568499733079454,1311,-66.97,28.52,99.68,23.87,False,True,True,True,False,3
us_retail_inv_sales_level|signth|w60,us_cycle,us_retail_inv_sales,level,0,75,1992-01-01,signth,60,1,0.026,0.381,0.117,0.128,0.124,0.085,0.577,26,0.016,0.0038338161632189356,4403,-89.02,8.68,99.29,8.6,False,False,True,True,True,3
twd_usd_level|robustz|w120,fx,twd_usd,level,0,0,1983-10-03,robustz,120,-1,0.104,0.153,0.116,0.136,0.129,0.04,0.6,25,-0.122,0.007204218630672426,3221,-45.56,15.29,99.31,14.66,False,False,True,True,True,3
us_semi_ip_yoy|signth|w252,semis,us_semi_ip,yoy,12,46,1972-01-01,signth,252,-1,0.0,0.403,0.114,0.117,0.116,0.094,0.538,26,0.035,-0.017645779789507397,4547,-121.45,2.62,99.92,2.58,False,False,True,True,True,3
us_cfnai_level|robustz|w120,us_cycle,us_cfnai,level,0,56,1967-03-01,robustz,120,-1,0.11,0.118,0.112,0.128,0.123,0.165,0.6,25,-0.072,0.0064747224841812815,2623,-67.72,10.51,99.16,12.11,False,False,True,True,True,3
us_stlfsi_level|dev|w252,risk,us_stlfsi,level,0,7,1993-12-31,dev,252,-1,0.026,0.333,0.109,0.125,0.12,0.099,0.52,25,-0.145,-0.03337892154023442,3978,-65.86,12.82,99.72,12.53,False,False,True,True,True,3
twd_usd_level|dev|w120,fx,twd_usd,level,0,0,1983-10-03,dev,120,-1,0.055,0.262,0.106,0.126,0.119,0.072,0.462,26,-0.076,0.02497689905075172,4081,-54.41,15.47,99.35,15.25,False,False,True,True,True,3
us_philly_fed_level|rankc|w252,us_survey,us_philly_fed,level,0,21,1968-05-01,rankc,252,1,0.069,0.189,0.105,0.115,0.112,0.126,0.6,25,0.006,0.0019116373546494755,4997,-67.36,7.86,99.52,8.67,False,False,True,True,True,3
us_dgs5_level|dev|w60,rates,us_dgs5,level,0,0,1962-01-02,dev,60,-1,0.178,-0.063,0.105,0.139,0.128,0.248,0.654,26,0.094,-0.008366828992919401,1635,-56.29,26.46,99.37,24.6,False,True,True,True,False,3
us_freight_tsi_yoy|signth|w120,us_cycle,us_freight_tsi,yoy,12,90,2000-01-01,signth,120,-1,0.113,0.068,0.1,0.11,0.107,0.054,0.462,26,-0.044,0.0039893794033769485,3595,-83.16,7.54,99.66,8.27,False,False,True,True,True,3
twd_usd_level|signth|w120,fx,twd_usd,level,0,0,1983-10-03,signth,120,-1,0.114,0.06,0.1,0.119,0.113,0.016,0.5,26,-0.116,0.01204861894449545,4382,-60.05,15.98,99.97,15.85,False,False,True,True,True,3
us_freight_tsi_yoy|robustz|w252,us_cycle,us_freight_tsi,yoy,12,90,2000-01-01,robustz,252,-1,0.122,0.047,0.099,0.107,0.104,0.035,0.48,25,-0.062,0.021206580527072888,4178,-87.25,6.68,99.81,7.42,False,False,True,True,True,3
us_empire_state_level|dev|w120,us_survey,us_empire_state,level,0,16,2001-07-01,dev,120,1,0.079,0.138,0.097,0.108,0.104,0.142,0.56,25,-0.108,-0.014566480760594148,5616,-83.63,8.71,99.51,10.36,False,False,True,True,True,3
twd_usd_level|dev|w60,fx,twd_usd,level,0,0,1983-10-03,dev,60,-1,0.09,0.122,0.097,0.125,0.116,-0.04,0.423,26,-0.087,0.008044015583700504,4382,-61.91,21.75,99.03,22.65,False,False,True,True,True,3
us_semi_ip_nsa_yoy|signth|w252,semis,us_semi_ip_nsa,yoy,12,46,1972-01-01,signth,252,-1,0.005,0.318,0.096,0.1,0.099,0.09,0.538,26,0.065,0.0015311961290075285,5678,-108.42,3.89,99.32,4.45,False,False,True,True,True,3
us_mfg_new_orders_yoy|robustz|w252,us_cycle,us_mfg_new_orders,yoy,12,65,1992-02-01,robustz,252,1,0.092,0.103,0.096,0.103,0.101,-0.037,0.48,25,-0.074,-0.030111211584003136,3431,-56.93,6.67,99.55,7.47,False,False,True,True,True,3
us_term_premium_10y_level|robustz|w60,rates,us_term_premium_10y,level,0,0,1990-01-02,robustz,60,-1,0.28,-0.35,0.096,0.128,0.118,0.095,0.692,26,0.066,0.004922469722604982,1696,-55.72,22.12,98.97,24.94,False,True,True,True,False,3
us_cfnai_level|rankc|w120,us_cycle,us_cfnai,level,0,56,1967-03-01,rankc,120,-1,0.005,0.317,0.095,0.111,0.106,0.184,0.577,26,-0.04,0.0026130772878323587,2888,-66.22,12.21,99.72,14.45,False,False,True,True,True,3
us_stlfsi_level|bdtanh|w60,risk,us_stlfsi,level,0,7,1993-12-31,bdtanh,60,-1,0.072,0.151,0.095,0.123,0.114,0.054,0.462,26,-0.101,0.04459768122364817,3549,-54.75,22.88,99.64,23.35,False,False,True,True,True,3
us_stlfsi_level|signth|w120,risk,us_stlfsi,level,0,7,1993-12-31,signth,120,-1,-0.005,0.346,0.094,0.114,0.108,0.061,0.5,26,-0.09,0.05806005366640468,2709,-72.87,15.97,99.48,17.47,False,False,True,True,True,3
cn_shanghai_comp_yoy|signth|w252,cn_cycle,cn_shanghai_comp,yoy,12,31,1999-01-01,signth,252,-1,0.033,0.232,0.093,0.097,0.095,0.052,0.462,26,0.093,-0.013819830240662304,4720,-102.93,3.25,99.91,3.94,False,False,True,True,True,3
us_retail_inv_sales_level|rankc|w252,us_cycle,us_retail_inv_sales,level,0,75,1992-01-01,rankc,252,-1,-0.007,0.311,0.093,0.101,0.098,0.178,0.6,25,-0.015,-0.003102849950415688,4924,-61.26,6.13,99.19,7.85,False,False,True,True,True,3
us_mfg_new_orders_yoy|dev|w60,us_cycle,us_mfg_new_orders,yoy,12,65,1992-02-01,dev,60,1,0.123,0.016,0.092,0.105,0.101,-0.015,0.462,26,0.036,0.021834191388457953,3171,-71.24,10.17,99.32,12.62,False,False,True,True,True,3
copper_yoy|rankc|w120,commodity,copper,yoy,12,35,1992-01-01,rankc,120,1,0.072,0.146,0.092,0.1,0.098,0.09,0.462,26,-0.01,0.032342277485355946,2985,-60.65,6.49,99.2,8.0,False,False,True,True,True,3
us_cfnai_level|selfz|w60,us_cycle,us_cfnai,level,0,56,1967-03-01,selfz,60,-1,0.064,0.157,0.091,0.11,0.103,0.138,0.577,26,-0.049,-0.0009801808206623176,2685,-53.92,13.38,99.38,17.23,False,False,True,True,True,3
us_stlfsi_level|rankc|w120,risk,us_stlfsi,level,0,7,1993-12-31,rankc,120,-1,0.044,0.201,0.091,0.115,0.107,-0.075,0.423,26,-0.083,0.0390418001515186,3549,-58.7,19.55,99.53,21.36,False,False,True,True,True,3
us_retail_inv_sales_level|dev|w60,us_cycle,us_retail_inv_sales,level,0,75,1992-01-01,dev,60,1,0.049,0.212,0.087,0.099,0.095,0.06,0.462,26,0.075,0.023979125703077215,4285,-53.21,8.44,99.3,12.22,False,False,True,True,True,3
us_philly_fed_level|selfz|w252,us_survey,us_philly_fed,level,0,21,1968-05-01,selfz,252,1,0.032,0.208,0.087,0.096,0.093,0.074,0.56,25,-0.005,-0.0032065380553036285,4997,-67.37,7.08,99.36,9.79,False,False,True,True,True,3
wti_level|rankc|w252,commodity,wti,level,0,0,1986-01-02,rankc,252,-1,0.118,0.01,0.086,0.111,0.103,0.225,0.56,25,-0.034,-0.04857309030434029,4255,-54.11,20.83,99.55,22.41,False,False,True,True,True,3
us_cfnai_level|dev|w60,us_cycle,us_cfnai,level,0,56,1967-03-01,dev,60,-1,0.04,0.213,0.085,0.102,0.097,0.181,0.577,26,-0.01,0.02331731204500193,4340,-56.85,11.87,99.24,16.78,False,False,True,True,True,3
us_mfg_new_orders_yoy|bdtanh|w120,us_cycle,us_mfg_new_orders,yoy,12,65,1992-02-01,bdtanh,120,1,0.081,0.089,0.083,0.094,0.09,-0.088,0.462,26,0.06,0.015543912685263889,3171,-72.68,8.29,99.62,10.85,False,False,True,True,True,3
us_philly_fed_level|dev|w252,us_survey,us_philly_fed,level,0,21,1968-05-01,dev,252,1,0.03,0.203,0.083,0.091,0.088,0.085,0.52,25,-0.026,-0.021556720163866654,5085,-68.43,6.52,99.51,8.95,False,False,True,True,True,3
us_philly_fed_level|signth|w120,us_survey,us_philly_fed,level,0,21,1968-05-01,signth,120,-1,0.022,0.235,0.082,0.092,0.088,0.117,0.5,26,0.009,-0.0016295941667986457,2735,-57.74,8.12,99.71,11.15,False,False,True,True,True,3
us_mfg_new_orders_yoy|selfz|w252,us_cycle,us_mfg_new_orders,yoy,12,65,1992-02-01,selfz,252,1,0.097,0.048,0.081,0.089,0.087,-0.076,0.48,25,0.02,0.012970966189391493,2183,-58.25,6.84,99.26,8.94,False,False,True,True,True,3
us_philly_fed_level|bdtanh|w252,us_survey,us_philly_fed,level,0,21,1968-05-01,bdtanh,252,1,0.044,0.159,0.079,0.088,0.085,0.121,0.56,25,0.015,-0.004193283237966348,4997,-71.25,6.9,99.44,10.05,False,False,True,True,True,3
twd_usd_level|bdtanh|w60,fx,twd_usd,level,0,0,1983-10-03,bdtanh,60,-1,0.076,0.089,0.079,0.111,0.101,-0.035,0.5,26,-0.107,0.010306143495688496,4382,-69.74,26.11,99.43,28.41,False,False,True,True,True,3
kr_exports_yoy|rankc|w60,kr_tech_demand,kr_exports,yoy,12,60,1957-01-01,rankc,60,1,-0.001,0.28,0.078,0.095,0.089,0.191,0.538,26,0.087,0.034993069321429406,6071,-115.61,12.37,99.03,17.0,False,False,True,True,True,3
krw_usd_level|signth|w252,fx,krw_usd,level,0,0,1981-04-13,signth,252,1,0.059,0.128,0.078,0.098,0.092,0.013,0.462,26,0.075,-0.03484913816777465,4422,-71.44,14.78,98.75,20.28,False,False,True,True,True,3
us_retail_inv_sales_level|bdtanh|w60,us_cycle,us_retail_inv_sales,level,0,75,1992-01-01,bdtanh,60,1,0.021,0.23,0.073,0.085,0.081,0.067,0.5,26,0.025,0.005007342058915734,4403,-82.66,9.39,99.82,14.35,False,False,True,True,True,3
us_cfnai_level|selfz|w252,us_cycle,us_cfnai,level,0,56,1967-03-01,selfz,252,1,0.082,0.047,0.072,0.086,0.081,-0.057,0.52,25,0.033,-0.02209437501600055,4074,-78.84,10.1,99.16,16.56,False,False,True,True,True,3
kr_exports_sa_yoy|rankc|w60,kr_tech_demand,kr_exports_sa,yoy,12,60,1957-01-01,rankc,60,1,0.065,0.085,0.071,0.087,0.082,0.137,0.577,26,0.07,0.038211018205573745,6001,-110.79,12.32,99.43,18.53,False,False,True,True,True,3
