grid,cand,how,variant,SR,srsr,tilt,beta
daily macro,d:us_dxy_broad_level|dev|w252,raw,c2c,0.2747173800845607,0.38441920791095996,0.02143057387269905,-0.23421951189785475
daily macro,d:us_dxy_broad_level|dev|w252,raw,day,0.06402746723870341,0.21478600595985803,0.02143057387269905,-0.18467390534368872
daily macro,d:us_dxy_broad_level|dev|w252,detilt,c2c,0.25105355867976853,0.35678642746991185,0.0002145261175137231,-0.2554355523449633
daily macro,d:us_dxy_broad_level|dev|w252,detilt,day,0.05750316405050768,0.20631699341050458,0.0002145261175137231,-0.20588993423134866
daily macro,d:us_real_10y_level|selfz|w60,raw,c2c,0.29642636134443895,0.21291868012017726,0.002078452883089554,-0.028721759246972886
daily macro,d:us_real_10y_level|selfz|w60,raw,day,0.25018820804158476,0.18717408341736833,0.002078452883089554,-0.05332295703953468
daily macro,d:us_real_10y_level|selfz|w60,detilt,c2c,0.2940893963944923,0.20997447458650573,0.0001417542954130278,-0.030658443811595174
daily macro,d:us_real_10y_level|selfz|w60,detilt,day,0.2492369483286418,0.18590145434976485,0.0001417542954130278,-0.055259637740677145
daily macro,d:us_real_10y_level|selfz|w120,raw,c2c,0.3491884435294355,0.17465282143153976,-0.0012995099800456834,-0.08244945010298725
daily macro,d:us_real_10y_level|selfz|w120,raw,day,0.3039376631002718,0.2170650257114214,-0.0012995099800456834,-0.0958152678735891
daily macro,d:us_real_10y_level|selfz|w120,detilt,c2c,0.3509162915574997,0.17625051412137419,0.00019017910429874343,-0.0809597459588181
daily macro,d:us_real_10y_level|selfz|w120,detilt,day,0.3046242629672537,0.21779648743945798,0.00019017910429874343,-0.09432555692778347
daily macro,d:us_real_10y_level|selfz|w252,raw,c2c,0.33873920820130066,0.21790984010908426,0.030501954355401914,-0.07257146978327937
daily macro,d:us_real_10y_level|selfz|w252,raw,day,0.18098452601055928,0.10961502328997641,0.030501954355401914,-0.09043391334358927
daily macro,d:us_real_10y_level|selfz|w252,detilt,c2c,0.30572976222430004,0.19285999874463025,0.00031023779714208573,-0.1027632308270719
daily macro,d:us_real_10y_level|selfz|w252,detilt,day,0.1688259533048213,0.09559760798055093,0.00031023779714208573,-0.12062572285163264
daily macro,d:us_real_10y_level|robustz|w60,raw,c2c,0.17254466761697004,0.09867264222566409,0.00689923280993108,-0.026622683018062684
daily macro,d:us_real_10y_level|robustz|w60,raw,day,0.19988008097636517,0.12912247450445818,0.00689923280993108,-0.04606611411719279
daily macro,d:us_real_10y_level|robustz|w60,detilt,c2c,0.16416532333563316,0.08951833113916971,-1.9424784906579818e-05,-0.03354136899627036
daily macro,d:us_real_10y_level|robustz|w60,detilt,day,0.1966315253359666,0.1241495051858979,-1.9424784906579818e-05,-0.05298482492624475
daily macro,d:us_real_10y_level|robustz|w120,raw,c2c,0.3433875732499948,0.2415084525687429,0.004571133566894224,-0.08564032188376046
daily macro,d:us_real_10y_level|robustz|w120,raw,day,0.3380853833170017,0.2641572305628292,0.004571133566894224,-0.08969805798565397
daily macro,d:us_real_10y_level|robustz|w120,detilt,c2c,0.3381822465643746,0.2360695311960309,7.449919974068689e-05,-0.09013696025969822
daily macro,d:us_real_10y_level|robustz|w120,detilt,day,0.336060213491598,0.26190735709164986,7.449919974068689e-05,-0.09419469356446747
daily macro,d:us_real_10y_level|robustz|w252,raw,c2c,0.22109316877731053,0.13004427179230338,-0.026126178421374067,-0.13587586828326798
daily macro,d:us_real_10y_level|robustz|w252,raw,day,0.030484543297355626,-0.01876655690862303,-0.026126178421374067,-0.17314450446481222
daily macro,d:us_real_10y_level|robustz|w252,detilt,c2c,0.24910138172443944,0.15481466271384614,0.00030673121220117295,-0.10944277845810792
daily macro,d:us_real_10y_level|robustz|w252,detilt,day,0.038513333011662244,-0.006925401542800245,0.00030673121220117295,-0.14671126825604458
daily macro,d:us_real_10y_level|bdtanh|w60,raw,c2c,0.2780428735084465,0.21317338352007398,0.008022375156189662,-0.019961486423551278
daily macro,d:us_real_10y_level|bdtanh|w60,raw,day,0.23670564933155144,0.18213106306221258,0.008022375156189662,-0.045301960475684466
daily macro,d:us_real_10y_level|bdtanh|w60,detilt,c2c,0.2690634051629828,0.20206841533930806,0.00020605188057954113,-0.02777775310350584
daily macro,d:us_real_10y_level|bdtanh|w60,detilt,day,0.2331073446157103,0.17723441191233114,0.00020605188057954113,-0.05311821156301862
daily macro,d:us_real_10y_level|bdtanh|w120,raw,c2c,0.37931281928911637,0.19337571288517008,-0.0007528453848420374,-0.08099195715993301
daily macro,d:us_real_10y_level|bdtanh|w120,raw,day,0.31446113403977427,0.2091123000759885,-0.0007528453848420374,-0.0970831788629423
daily macro,d:us_real_10y_level|bdtanh|w120,detilt,c2c,0.38042750906280853,0.19430465829129526,0.00024061458714536276,-0.07999848714468681
daily macro,d:us_real_10y_level|bdtanh|w120,detilt,day,0.3149021940695375,0.20949921209970446,0.00024061458714536276,-0.09608970431174707
daily macro,d:us_real_10y_level|bdtanh|w252,raw,c2c,0.339558695559508,0.20472566630131991,0.03281275511219469,-0.07145832943249615
daily macro,d:us_real_10y_level|bdtanh|w252,raw,day,0.1744639455754311,0.09243039164202688,0.03281275511219469,-0.08988211631510044
daily macro,d:us_real_10y_level|bdtanh|w252,detilt,c2c,0.30472836809841314,0.17803090301609306,0.0003193632766594422,-0.10395176914493301
daily macro,d:us_real_10y_level|bdtanh|w252,detilt,day,0.16170175036501933,0.07729028954118303,0.0003193632766594422,-0.12237560818647605
daily macro,d:us_real_10y_level|rankc|w60,raw,c2c,0.2179895745087673,0.13995982979819868,-0.0010923873763602626,-0.025763205704177172
daily macro,d:us_real_10y_level|rankc|w60,raw,day,0.21776811706446886,0.14567924773572613,-0.0010923873763602626,-0.05073970617540292
daily macro,d:us_real_10y_level|rankc|w60,detilt,c2c,0.2194638494915115,0.14170150937900697,0.00018261489936880775,-0.024488212660357663
daily macro,d:us_real_10y_level|rankc|w60,detilt,day,0.21835977012862057,0.14646373888772343,0.00018261489936880775,-0.049464715675058835
daily macro,d:us_real_10y_level|rankc|w120,raw,c2c,0.3563088142937454,0.1629060249197135,-0.007555203494323806,-0.08919239601939453
daily macro,d:us_real_10y_level|rankc|w120,raw,day,0.3224613775693609,0.19387611367765928,-0.007555203494323806,-0.10563106668494919
daily macro,d:us_real_10y_level|rankc|w120,detilt,c2c,0.3651282634756913,0.16990929418732667,0.00023780731593860908,-0.08139930642666765
