frac,p,rep,sign,n_bars,SR_gross,SR_net,SR_of_SR,positive_years,yr_sr_min,n_years,beta,mean_exec_w,abs_exec_w,max_dd_pct,max_dd_days,turnover_ann,held_pct,start_date,end_date,mean_abs_w,beta_per_w,gate_srsr,gate_posyr,gate_nyr,gate_beta,gate_beta_raw,n_gates,passes,passes_old
0.5,0.52,35,1,2264,-0.33535586828606906,-0.613846592849584,-0.7426660499485708,0.2,-2.4402925822505814,10,-0.03702521522799894,0.030918727915194347,0.49469964664310956,-67.05622996477554,1575,186.773851590106,49.46996466431096,2017-05-16,2026-09-01,0.49469964664310956,-0.075,False,False,True,True,True,2,False,False
0.5,0.52,36,1,2264,0.2895123946588568,0.014343254875219947,-0.3063363240694867,0.6,-2.6819397857404303,10,0.057531335619109836,0.0008833922261484099,0.4911660777385159,-28.56771534073752,2134,188.5547703180212,49.11660777385159,2017-05-16,2026-09-01,0.4911660777385159,0.117,False,False,True,True,True,2,False,False
0.5,0.52,37,1,2264,-0.07142956245397,-0.3465017755887198,-0.9131302489676226,0.2,-1.504022109177458,10,-0.06910421276110687,-0.0066254416961130744,0.4960247349823322,-36.09703556052997,2263,189.1113074204947,49.602473498233216,2017-05-16,2026-09-01,0.4960247349823322,-0.139,False,False,True,True,True,2,False,False
0.5,0.52,38,1,2264,0.727108972976239,0.4264526261112933,0.33712692950690276,0.7,-1.5928185091634164,10,0.005266274892940448,-0.03445229681978799,0.49646643109540634,-18.917349973137227,1064,190.7809187279152,49.64664310954063,2017-05-16,2026-09-01,0.49646643109540634,0.011,False,True,True,True,True,3,False,False
0.5,0.52,39,1,2264,0.7968791484241929,0.4895905785282796,0.2356386628838754,0.6,-2.7779306130602857,10,-0.006389490270903691,-0.016342756183745585,0.49690812720848054,-20.191027244299693,373,190.2243816254417,49.69081272084806,2017-05-16,2026-09-01,0.49690812720848054,-0.013,False,False,True,True,True,2,False,False
0.5,0.52,40,1,2264,-0.22832813305043376,-0.5095752821671494,-0.3920267022537272,0.3,-2.0011206490912583,10,-0.03621911012660606,-0.0066254416961130744,0.48454063604240283,-57.53318051187145,2078,183.5459363957597,48.45406360424028,2017-05-16,2026-09-01,0.48454063604240283,-0.075,False,False,True,True,True,2,False,False
0.5,0.52,41,1,2264,-0.27490453140144516,-0.5534831769601415,-0.5392095300443054,0.2,-2.397855840360478,10,-0.0698664275972214,0.0088339222614841,0.48498233215547704,-49.70609922846894,2131,189.8904593639576,48.49823321554771,2017-05-16,2026-09-01,0.48498233215547704,-0.144,False,False,True,True,True,2,False,False
0.5,0.52,42,1,2264,0.7787108598457285,0.49622194646757917,1.0529843997119062,0.9,-0.0679101171894247,10,0.08441218567672995,0.024734982332155476,0.5044169611307421,-18.90475231476019,477,186.43992932862193,50.44169611307421,2017-05-16,2026-09-01,0.5044169611307421,0.167,True,True,True,False,True,3,False,True
0.5,0.52,43,1,2264,0.5731454133151799,0.28560321386141396,0.12069972020179379,0.5,-2.7438722819221426,10,0.06144176603523743,-0.00044169611307420494,0.5101590106007067,-29.007818610058255,1727,191.89399293286218,51.01590106007067,2017-05-16,2026-09-01,0.5101590106007067,0.12,False,False,True,True,True,2,False,False
0.5,0.52,44,1,2264,-0.12742729248475096,-0.42823685390838273,-0.4856423071086997,0.2,-2.436220205511768,10,-2.264433205108901e-05,0.0035335689045936395,0.48144876325088337,-51.861850790531214,2195,184.4363957597173,48.14487632508834,2017-05-16,2026-09-01,0.48144876325088337,-0.0,False,False,True,True,True,2,False,False
0.5,0.52,45,1,2264,0.17979760495119995,-0.0967787800151753,-0.0978222116301947,0.4,-2.130800810298113,10,-0.02331760906169295,-0.004858657243816254,0.49690812720848054,-32.046713243020314,1875,190.113074204947,49.69081272084806,2017-05-16,2026-09-01,0.49690812720848054,-0.047,False,False,True,True,True,2,False,False
0.5,0.52,46,1,2264,-0.32615110232162114,-0.6167330731999727,-0.812002074620135,0.3,-2.3312470943992314,10,0.1371465046448787,0.0,0.5008833922261484,-67.06340326449195,2234,192.6731448763251,50.08833922261484,2017-05-16,2026-09-01,0.5008833922261484,0.274,False,False,True,False,True,1,False,False
0.5,0.52,47,1,2264,-0.2716408824660091,-0.5766600194555926,-0.5001136807498696,0.3,-1.8217007627119157,10,0.10351946548875454,0.01060070671378092,0.4823321554770318,-47.98481902383844,1779,186.88515901060072,48.23321554770318,2017-05-16,2026-09-01,0.4823321554770318,0.215,False,False,True,False,True,1,False,False
0.5,0.52,48,1,2264,-0.12132249610779422,-0.39988118419034296,-0.9549463752639465,0.1,-1.1153067251500495,10,-0.060267643904737614,0.00441696113074205,0.5176678445229682,-43.90143666798498,2071,192.339222614841,51.76678445229682,2017-05-16,2026-09-01,0.5176678445229682,-0.116,False,False,True,True,True,2,False,False
0.5,0.52,49,1,2264,0.3327331087801415,0.05810830713099736,-0.12136539185018476,0.5,-1.570988522272946,10,0.04789441511249068,0.04328621908127209,0.5008833922261484,-21.14287735420435,1143,189.1113074204947,50.08833922261484,2017-05-16,2026-09-01,0.5008833922261484,0.096,False,False,True,True,True,2,False,False
0.5,0.52,50,1,2264,0.24167449986833828,-0.03647120193336272,-0.1950256582315022,0.4,-1.5968981498672792,10,0.0375821307699767,0.009275618374558304,0.5083922261484098,-22.30298500503943,903,194.8992932862191,50.839222614840985,2017-05-16,2026-09-01,0.5083922261484098,0.074,False,False,True,True,True,2,False,False
0.5,0.52,51,1,2264,0.35505085535756437,0.06289044430062585,-0.016692781308181893,0.5,-1.9345393314256951,10,-0.016680872410852938,0.02429328621908127,0.48895759717314485,-28.66548476679037,1009,184.4363957597173,48.89575971731448,2017-05-16,2026-09-01,0.48895759717314485,-0.034,False,False,True,True,True,2,False,False
0.5,0.52,52,1,2264,0.16874408190817916,-0.12161873231031989,-0.05715640959939511,0.5,-1.8427410207523833,10,0.08628796524389162,0.022968197879858657,0.49381625441696114,-29.18710900940789,1740,189.2226148409894,49.381625441696116,2017-05-16,2026-09-01,0.49381625441696114,0.175,False,False,True,False,True,1,False,False
0.5,0.52,53,1,2264,0.12726203879917325,-0.15311054479356326,-0.29743958439441537,0.4,-1.2897548544979474,10,-0.06648387029932558,-0.007067137809187279,0.49734982332155475,-21.446270973702912,1964,187.99823321554769,49.734982332155475,2017-05-16,2026-09-01,0.49734982332155475,-0.134,False,False,True,True,True,2,False,False
0.5,0.52,54,1,2264,0.4891868646330647,0.22065225007047623,0.08575078656066952,0.4,-0.7010484840269632,10,0.060151488991704416,0.006183745583038869,0.49469964664310956,-16.174939681328116,1025,185.21554770318022,49.46996466431096,2017-05-16,2026-09-01,0.49469964664310956,0.122,False,False,True,True,True,2,False,False
0.5,0.52,55,1,2264,-0.20349881797838823,-0.4905661327487593,-0.9892149223886181,0.2,-1.6308408765014233,10,0.025333909297610584,0.005742049469964664,0.4986749116607774,-43.425238346938194,2078,191.00353356890457,49.86749116607774,2017-05-16,2026-09-01,0.4986749116607774,0.051,False,False,True,True,True,2,False,False
0.5,0.52,56,1,2264,0.006367514679658781,-0.3028355497200653,-0.4435346907551185,0.3,-2.2730741677761004,10,0.009211194980319182,0.008392226148409895,0.5075088339222615,-38.22508445176959,1545,189.7791519434629,50.75088339222616,2017-05-16,2026-09-01,0.5075088339222615,0.018,False,False,True,True,True,2,False,False
0.5,0.52,57,1,2264,0.3862574970278062,0.09598713371881946,0.053124714930828515,0.5,-2.51985933961496,10,0.07339539751109034,0.01987632508833922,0.5075088339222615,-25.875874690130495,695,192.22791519434628,50.75088339222616,2017-05-16,2026-09-01,0.5075088339222615,0.145,False,False,True,True,True,2,False,False
0.5,0.52,58,1,2264,0.2579430185828281,-0.021048825088902375,-0.22792097062000802,0.4,-2.078752518065237,10,0.11172082641714139,0.018109540636042403,0.5092756183745583,-41.15809410296198,2161,193.0070671378092,50.927561837455826,2017-05-16,2026-09-01,0.5092756183745583,0.219,False,False,True,False,True,1,False,False
0.5,0.52,59,1,2264,0.5301756942066435,0.24675795351773244,0.21739701799034028,0.4,-1.2690691862521009,10,-0.023119943269155202,0.007950530035335688,0.49469964664310956,-24.36906969849326,605,186.88515901060072,49.46996466431096,2017-05-16,2026-09-01,0.49469964664310956,-0.047,False,False,True,True,True,2,False,False
0.5,0.55,0,1,2264,1.10778670392587,0.8159063096488347,0.3882671812218152,0.6,-1.454194561864493,10,-0.05590220206623913,-0.02075971731448763,0.49337455830388693,-13.668164699813968,447,189.7791519434629,49.33745583038869,2017-05-16,2026-09-01,0.49337455830388693,-0.113,False,False,True,True,True,2,False,False
0.5,0.55,1,1,2264,0.9796125705112526,0.7007865224526859,0.665010383087939,0.7,-0.6191330445557387,10,0.03664803184851841,0.0176678445229682,0.4929328621908127,-13.607284577256012,383,186.43992932862193,49.293286219081274,2017-05-16,2026-09-01,0.4929328621908127,0.074,True,True,True,True,True,4,True,True
0.5,0.55,2,1,2264,0.8734786765035375,0.5885933381685089,0.6260690200687452,0.9,-1.3373792673323504,10,0.06111405627769427,0.018992932862190812,0.5128091872791519,-17.929333511674084,856,185.9946996466431,51.28091872791519,2017-05-16,2026-09-01,0.5128091872791519,0.119,True,True,True,True,True,4,True,True
0.5,0.55,3,1,2264,1.0949977624720628,0.7833439632626182,0.29715321280931734,0.6,-1.5090059714100204,10,0.02436078800132741,-0.011484098939929329,0.5167844522968198,-18.57213380278086,910,195.23321554770317,51.67844522968198,2017-05-16,2026-09-01,0.5167844522968198,0.047,False,False,True,True,True,2,False,False
0.5,0.55,4,1,2264,0.4325358623172385,0.15724520760488395,0.1498576182749589,0.5,-1.004399362663397,10,0.057445698834131094,-0.00265017667844523,0.4929328621908127,-17.018426636467403,681,188.1095406360424,49.293286219081274,2017-05-16,2026-09-01,0.4929328621908127,0.117,False,False,True,True,True,2,False,False
0.5,0.55,5,1,2264,0.632510226380495,0.3420046350590326,-0.0029532950742132396,0.5,-1.8227191379178702,10,0.014042329129492504,-0.019434628975265017,0.5114840989399293,-21.65189862522699,1515,189.7791519434629,51.14840989399293,2017-05-16,2026-09-01,0.5114840989399293,0.027,False,False,True,True,True,2,False,False
0.5,0.55,6,1,2264,1.0357081671682975,0.7384774788013064,0.25973915091144995,0.7,-2.807294813006551,10,-0.004485265159846687,0.015459363957597174,0.502208480565371,-10.94992358638223,726,190.4469964664311,50.22084805653711,2017-05-16,2026-09-01,0.502208480565371,-0.009,False,True,True,True,True,3,False,False
0.5,0.55,7,1,2264,0.6107667609643356,0.3012233595213646,0.024677222246934267,0.5,-1.978214285122038,10,-0.02783905529235622,0.00441696113074205,0.5017667844522968,-21.354297430757345,1707,188.5547703180212,50.17667844522968,2017-05-16,2026-09-01,0.5017667844522968,-0.055,False,False,True,True,True,2,False,False
0.5,0.55,8,1,2264,0.2164768763009888,-0.08190607594073508,0.11862535627181497,0.6,-2.014154505160947,10,-0.019118520624210936,-0.0017667844522968198,0.5070671378091873,-27.718684198008877,784,198.46113074204948,50.70671378091873,2017-05-16,2026-09-01,0.5070671378091873,-0.038,False,False,True,True,True,2,False,False
0.5,0.55,9,1,2264,1.1153581065714844,0.8231509040568583,1.4196868992878389,0.9,-0.11749497622337554,10,-0.01534130044033714,0.0008833922261484099,0.4911660777385159,-11.365503526873743,343,179.9840989399293,49.11660777385159,2017-05-16,2026-09-01,0.4911660777385159,-0.031,True,True,True,True,True,4,True,True
0.5,0.55,10,1,2264,0.5902238543585896,0.3264856459618434,0.40163466465954367,0.6,-0.7617407443110875,10,0.09693847918055457,0.03268551236749117,0.5079505300353356,-23.926093192429022,454,190.33568904593642,50.79505300353356,2017-05-16,2026-09-01,0.5079505300353356,0.191,False,False,True,False,True,1,False,False
0.5,0.55,11,1,2264,0.08084400077474102,-0.2103138954027175,-0.1726136013901888,0.5,-1.941779323159621,10,-0.09096651703595683,-0.024734982332155476,0.5008833922261484,-32.382236875816204,743,190.5583038869258,50.08833922261484,2017-05-16,2026-09-01,0.5008833922261484,-0.182,False,False,True,False,True,1,False,False
0.5,0.55,12,1,2264,0.21696430248313062,-0.09515122759810453,-0.014173256530140475,0.6,-2.3194024839184095,10,-0.01097168987994855,0.009717314487632508,0.4920494699646643,-23.35423411933156,994,190.7809187279152,49.20494699646643,2017-05-16,2026-09-01,0.4920494699646643,-0.022,False,False,True,True,True,2,False,False
0.5,0.55,13,1,2264,0.6248131775755978,0.35113641716506366,0.27062793981386296,0.7,-1.718065703641809,10,-0.03290135864025806,-0.003975265017667844,0.49779151943462896,-17.080954655149796,827,190.7809187279152,49.77915194346289,2017-05-16,2026-09-01,0.49779151943462896,-0.066,False,True,True,True,True,3,False,False
0.5,0.55,14,1,2264,0.7890756490668209,0.5026827315640515,0.5147605864850442,0.6,-1.0467922029835564,10,-0.0012911910703300698,0.005742049469964664,0.5110424028268551,-24.172698860584873,595,191.67137809187278,51.10424028268551,2017-05-16,2026-09-01,0.5110424028268551,-0.003,False,False,True,True,True,2,False,False
0.5,0.55,15,1,2264,0.6610784216236756,0.3726481246411283,0.3961817946442637,0.8,-1.119353718594774,10,0.003085178369386819,-0.016342756183745585,0.502208480565371,-13.979689662768441,664,188.2208480565371,50.22084805653711,2017-05-16,2026-09-01,0.502208480565371,0.006,False,True,True,True,True,3,False,False
0.5,0.55,16,1,2264,0.6925713393588717,0.40343170157078956,0.2536307474548049,0.6,-1.7883017781122812,10,0.019475671375258567,-0.0008833922261484099,0.5053003533568905,-26.24142563573478,609,188.7773851590106,50.53003533568905,2017-05-16,2026-09-01,0.5053003533568905,0.039,False,False,True,True,True,2,False,False
0.5,0.55,17,1,2264,0.7188439357409296,0.44115858799104846,0.615238521163889,0.7,-0.8084290933558067,10,-0.04989951654258603,0.007950530035335688,0.495583038869258,-17.41770154297552,549,192.8957597173145,49.5583038869258,2017-05-16,2026-09-01,0.495583038869258,-0.101,True,True,True,True,True,4,True,True
0.5,0.55,18,1,2264,0.7594532290247781,0.49105637503494515,0.7418396749542154,0.8,-0.384207222817211,10,-0.07492028664017045,0.026501766784452298,0.5070671378091873,-11.940331754558265,353,190.6696113074205,50.70671378091873,2017-05-16,2026-09-01,0.5070671378091873,-0.148,True,True,True,True,True,4,True,True
0.5,0.55,19,1,2264,0.5153779692741604,0.22498544364150425,0.13411034214541448,0.6,-2.9597041466287846,10,0.027151216579319876,0.00441696113074205,0.5132508833922261,-36.49153602426626,433,187.3303886925795,51.32508833922261,2017-05-16,2026-09-01,0.5132508833922261,0.053,False,False,True,True,True,2,False,False
0.5,0.55,20,1,2264,0.6675953963480203,0.3809610745012018,0.3414125291197404,0.5,-0.8699017430359616,10,0.05610028131743433,-0.011484098939929329,0.49646643109540634,-13.537258552816834,667,188.5547703180212,49.64664310954063,2017-05-16,2026-09-01,0.49646643109540634,0.113,False,False,True,True,True,2,False,False
0.5,0.55,21,1,2264,1.1736374441956083,0.8770158469776842,0.7062112367318786,0.8,-1.4544547691713123,10,0.011124475095686467,0.026501766784452298,0.49646643109540634,-25.881866291993973,187,185.8833922261484,49.64664310954063,2017-05-16,2026-09-01,0.49646643109540634,0.022,True,True,True,True,True,4,True,True
0.5,0.55,22,1,2264,1.0380731549652225,0.7354647503729934,0.5133783119078924,0.6,-1.3428446698414922,10,0.003265572852829683,-0.009275618374558304,0.5013250883392226,-20.59236156278584,689,189.5565371024735,50.13250883392226,2017-05-16,2026-09-01,0.5013250883392226,0.007,False,False,True,True,True,2,False,False
0.5,0.55,23,1,2264,1.190656031592232,0.9090699008446267,0.9256962015703635,0.9,-1.6492834431625323,10,0.009384725783375616,0.007067137809187279,0.5053003533568905,-16.962538723567988,195,192.1166077738516,50.53003533568905,2017-05-16,2026-09-01,0.5053003533568905,0.019,True,True,True,True,True,4,True,True
0.5,0.55,24,1,2264,1.1815444840265459,0.9014815267579379,1.2287612933571468,0.9,-0.589898460696001,10,0.055762407910080414,0.023851590106007067,0.5176678445229682,-19.324627364014134,526,193.5636042402827,51.76678445229682,2017-05-16,2026-09-01,0.5176678445229682,0.108,True,True,True,True,True,4,True,True
0.5,0.55,25,1,2264,0.9242436397445764,0.6619121312492072,1.0410250806427148,0.8,-0.4438980097122869,10,-0.03899369540980911,0.011484098939929329,0.5061837455830389,-19.36760251489803,603,186.5512367491166,50.61837455830389,2017-05-16,2026-09-01,0.5061837455830389,-0.077,True,True,True,True,True,4,True,True
0.5,0.55,26,1,2264,0.8409709483133799,0.5400642211977804,0.4835285203124514,0.8,-1.6623063522623647,10,0.03214806653269719,0.030035335689045935,0.495583038869258,-14.580121767134418,491,193.8975265017668,49.5583038869258,2017-05-16,2026-09-01,0.495583038869258,0.065,False,True,True,True,True,3,False,False
0.5,0.55,27,1,2264,1.2619707807016285,0.9678767617758072,1.7488450855538058,1.0,0.2580065758268239,10,-0.0575268710512816,0.012809187279151944,0.5048586572438163,-15.732641065924714,298,188.7773851590106,50.485865724381625,2017-05-16,2026-09-01,0.5048586572438163,-0.114,True,True,True,True,True,4,True,True
0.5,0.55,28,1,2264,0.36773417583622786,0.08873446847603561,0.05309405566182581,0.6,-2.102124557362074,10,-0.04935222001921361,0.0008833922261484099,0.5061837455830389,-25.39543329341239,1088,189.4452296819788,50.61837455830389,2017-05-16,2026-09-01,0.5061837455830389,-0.097,False,False,True,True,True,2,False,False
0.5,0.55,29,1,2264,1.0775736430676766,0.8066743777101473,0.7907544542709302,0.8,-1.1618287713399253,10,-0.02268220024656649,0.010159010600706713,0.5039752650176679,-17.62902947224965,1090,188.6660777385159,50.39752650176679,2017-05-16,2026-09-01,0.5039752650176679,-0.045,True,True,True,True,True,4,True,True
0.5,0.55,30,1,2264,0.8458515635520141,0.5625611088181781,0.17523994118327868,0.7,-2.897479164568449,10,0.08255056760488237,0.022526501766784453,0.5092756183745583,-15.60091946104679,546,190.7809187279152,50.927561837455826,2017-05-16,2026-09-01,0.5092756183745583,0.162,False,True,True,False,True,2,False,False
0.5,0.55,31,1,2264,0.7636096627888016,0.46848213716405285,0.3099595435920921,0.6,-1.6526836093789683,10,-0.03701310918411359,0.015901060070671377,0.5008833922261484,-17.32858462593493,783,189.6678445229682,50.08833922261484,2017-05-16,2026-09-01,0.5008833922261484,-0.074,False,False,True,True,True,2,False,False
0.5,0.55,32,1,2264,0.3310563129396446,0.050098535478726884,0.18587777256192348,0.7,-2.107464833188954,10,-0.0642788512511036,0.007950530035335688,0.495583038869258,-33.540869130894016,564,185.21554770318022,49.5583038869258,2017-05-16,2026-09-01,0.495583038869258,-0.13,False,True,True,True,True,3,False,False
0.5,0.55,33,1,2264,-0.02124257386499528,-0.29818465468650907,-0.3869305074310344,0.4,-1.4049591174097134,10,-0.023771146090451428,0.007508833922261484,0.49779151943462896,-29.17799583516048,1584,186.66254416961132,49.77915194346289,2017-05-16,2026-09-01,0.49779151943462896,-0.048,False,False,True,True,True,2,False,False
0.5,0.55,34,1,2264,0.45032462904308035,0.16603555072521536,0.17156878027075573,0.7,-1.7753388014044493,10,-0.04924782871643114,0.015901060070671377,0.5044169611307421,-25.432364744283447,412,186.10600706713782,50.44169611307421,2017-05-16,2026-09-01,0.5044169611307421,-0.098,False,True,True,True,True,3,False,False
0.5,0.55,35,1,2264,1.2748141517193592,1.0095047848061727,0.7290768880123795,0.8,-1.1314428807287242,10,0.10035074456060314,-0.0017667844522968198,0.508833922261484,-9.003933326482697,334,192.339222614841,50.8833922261484,2017-05-16,2026-09-01,0.508833922261484,0.197,True,True,True,False,True,3,False,True
0.5,0.55,36,1,2264,1.4149954265492106,1.1419213701568034,0.8088042211928768,0.9,-1.862426119420819,10,0.04094579614583723,0.019434628975265017,0.4991166077738516,-9.041256756140537,308,186.2173144876325,49.91166077738516,2017-05-16,2026-09-01,0.4991166077738516,0.082,True,True,True,True,True,4,True,True
0.5,0.55,37,1,2264,1.143143657082545,0.8654253888364627,0.6633731117522873,0.6,-0.4575546071909116,10,0.03137984997577561,-0.0035335689045936395,0.48498233215547704,-14.081332996111012,916,181.65371024734984,48.49823321554771,2017-05-16,2026-09-01,0.48498233215547704,0.065,True,False,True,True,True,3,False,False
0.5,0.55,38,1,2264,0.34868855265693366,0.06427156465798307,-0.08920879043541194,0.4,-1.4328075225922177,10,0.025747353715285196,0.008392226148409895,0.5030918727915195,-16.777329946326912,1763,185.9946996466431,50.30918727915194,2017-05-16,2026-09-01,0.5030918727915195,0.051,False,False,True,True,True,2,False,False
0.5,0.55,39,1,2264,0.17608394287803011,-0.10683155173884228,-0.11227727883924413,0.4,-1.4013579112064098,10,0.01226402173181017,0.014134275618374558,0.4920494699646643,-33.818233194237045,2053,187.7756183745583,49.20494699646643,2017-05-16,2026-09-01,0.4920494699646643,0.025,False,False,True,True,True,2,False,False
0.5,0.55,40,1,2264,0.669859421978562,0.39497849430842463,0.2885236679574629,0.6,-0.8928727891969525,10,-0.001394062955168025,-0.006183745583038869,0.49823321554770317,-22.114020454586182,1064,187.5530035335689,49.82332155477032,2017-05-16,2026-09-01,0.49823321554770317,-0.003,False,False,True,True,True,2,False,False
0.5,0.55,41,1,2264,0.4870551785725132,0.20503989945484907,0.2897029559194881,0.6,-1.061276693829671,10,0.03046532267607075,0.009275618374558304,0.5030918727915195,-20.954664590947235,1253,191.33745583038868,50.30918727915194,2017-05-16,2026-09-01,0.5030918727915195,0.061,False,False,True,True,True,2,False,False
0.5,0.55,42,1,2264,0.9833915393266646,0.7141343829346013,0.5892990053873617,0.8,-0.935985558127808,10,0.06580470448566791,0.006183745583038869,0.49734982332155475,-15.470810017521398,1121,185.9946996466431,49.734982332155475,2017-05-16,2026-09-01,0.49734982332155475,0.132,False,True,True,True,True,3,False,False
0.5,0.55,43,1,2264,1.2902621162234942,1.0192568494925351,0.8855484212618104,0.7,-1.074087909375228,10,-0.012442260101215826,-0.007067137809187279,0.49823321554770317,-16.586698978803422,496,184.2137809187279,49.82332155477032,2017-05-16,2026-09-01,0.49823321554770317,-0.025,True,True,True,True,True,4,True,True
0.5,0.55,44,1,2264,0.5492100015555461,0.25601620666180164,0.06987390099142755,0.4,-1.0414611866024805,10,-0.04856266255368218,0.0030918727915194345,0.502208480565371,-15.285465978160593,684,189.7791519434629,50.22084805653711,2017-05-16,2026-09-01,0.502208480565371,-0.097,False,False,True,True,True,2,False,False
0.5,0.55,45,1,2264,0.7632350561004461,0.4790745527457467,0.4164991606526908,0.5,-1.1146957593014974,10,0.048966807940782425,0.01060070671378092,0.4920494699646643,-17.57204520959753,691,186.32862190812722,49.20494699646643,2017-05-16,2026-09-01,0.4920494699646643,0.1,False,False,True,True,True,2,False,False
0.5,0.55,46,1,2264,1.4316706679910094,1.1414259849433916,0.4607638729836258,0.7,-2.4117122832965063,10,0.07610769434916378,0.011484098939929329,0.4991166077738516,-12.885824844620572,464,190.4469964664311,49.91166077738516,2017-05-16,2026-09-01,0.4991166077738516,0.152,False,True,True,False,True,2,False,False
0.5,0.55,47,1,2264,1.0416495674858408,0.7550443532968943,0.9438853724384263,0.8,-0.6270829411422945,10,-0.010027097930137828,0.007067137809187279,0.49734982332155475,-8.623031566124869,309,185.77208480565372,49.734982332155475,2017-05-16,2026-09-01,0.49734982332155475,-0.02,True,True,True,True,True,4,True,True
0.5,0.55,48,1,2264,0.24771598325301375,-0.03988305008713965,0.12917666479596093,0.6,-1.4524586964347745,10,-0.03979403813303966,0.00441696113074205,0.5,-30.227821240118057,934,186.10600706713782,50.0,2017-05-16,2026-09-01,0.5,-0.08,False,False,True,True,True,2,False,False
0.5,0.55,49,1,2264,1.5053835840133918,1.2351439665562625,0.8461799289079841,0.9,-1.272412858341083,10,0.04320666013592894,0.023409893992932862,0.49337455830388693,-9.687158319695765,310,184.7703180212014,49.33745583038869,2017-05-16,2026-09-01,0.49337455830388693,0.088,True,True,True,True,True,4,True,True
0.5,0.55,50,1,2264,1.0124132365752312,0.7263090967617859,0.6279185239340644,0.7,-0.6968954954291041,10,-0.1023070042724486,0.00530035335689046,0.5008833922261484,-17.248092722526376,672,190.4469964664311,50.08833922261484,2017-05-16,2026-09-01,0.5008833922261484,-0.204,True,True,True,False,True,3,False,True
0.5,0.55,51,1,2264,0.8338756097314993,0.5308112549982601,0.45054126968521185,0.6,-1.3511324499990156,10,-0.0017816988435593866,0.014134275618374558,0.4991166077738516,-11.036036328934811,432,192.339222614841,49.91166077738516,2017-05-16,2026-09-01,0.4991166077738516,-0.004,False,False,True,True,True,2,False,False
0.5,0.55,52,1,2264,0.8803944829840994,0.5907601539060526,0.6642480671375447,0.8,-0.938364758094469,10,-0.01412738826127073,0.018109540636042403,0.5128091872791519,-20.710257357134836,467,191.33745583038868,51.28091872791519,2017-05-16,2026-09-01,0.5128091872791519,-0.028,True,True,True,True,True,4,True,True
0.5,0.55,53,1,2264,0.6389684475627027,0.3752128406707755,0.21235181343336262,0.6,-1.3292618509687533,10,-0.021506832126628635,0.02517667844522968,0.4924911660777385,-19.638392424927538,681,187.4416961130742,49.24911660777385,2017-05-16,2026-09-01,0.4924911660777385,-0.044,False,False,True,True,True,2,False,False
0.5,0.55,54,1,2264,0.8857936507662069,0.6132852156651611,0.7293768606551974,0.8,-0.5538234019872539,10,-0.02225719424133752,-0.017226148409893994,0.49514134275618377,-15.670045892701745,476,186.2173144876325,49.514134275618375,2017-05-16,2026-09-01,0.49514134275618377,-0.045,True,True,True,True,True,4,True,True
0.5,0.55,55,1,2264,1.093964430927265,0.7942473507939358,1.096500958277691,0.9,-0.291754246311015,10,-0.06149171152702007,-0.013250883392226149,0.5097173144876325,-10.016069612136269,423,188.7773851590106,50.971731448763244,2017-05-16,2026-09-01,0.5097173144876325,-0.121,True,True,True,True,True,4,True,True
0.5,0.55,56,1,2264,1.5396834090269933,1.2411209248294013,1.0034545681473688,0.8,-0.7194668914808102,10,-0.03436393175183608,0.009717314487632508,0.5061837455830389,-13.578742825530643,266,191.67137809187278,50.61837455830389,2017-05-16,2026-09-01,0.5061837455830389,-0.068,True,True,True,True,True,4,True,True
0.5,0.55,57,1,2264,0.13508528569157968,-0.1362098267108358,-0.060273451547832244,0.4,-1.1965590267493669,10,-0.02877640885656647,0.02871024734982332,0.5101590106007067,-32.87927255235949,876,190.89222614840992,51.01590106007067,2017-05-16,2026-09-01,0.5101590106007067,-0.056,False,False,True,True,True,2,False,False
0.5,0.55,58,1,2264,0.22394045388720207,-0.045452181253262565,-0.07184221840505826,0.4,-0.9426241124449943,10,-0.018829292174949247,0.0008833922261484099,0.4991166077738516,-33.12058651659618,1864,185.43816254416961,49.91166077738516,2017-05-16,2026-09-01,0.4991166077738516,-0.038,False,False,True,True,True,2,False,False
0.5,0.55,59,1,2264,0.7323673979208131,0.4471942498310725,0.7275289929420387,0.7,-0.2764978774669446,10,0.09637987113008978,0.011484098939929329,0.48939929328621906,-18.379454111274228,404,187.4416961130742,48.93992932862191,2017-05-16,2026-09-01,0.48939929328621906,0.197,True,True,True,False,True,3,False,True
0.5,0.6,0,1,2264,1.6010126962622786,1.3347305610520916,0.9278943912910442,0.9,-2.030746073403115,10,0.0680588778502294,-0.00044169611307420494,0.5083922261484098,-10.931058937327842,257,184.88162544169612,50.839222614840985,2017-05-16,2026-09-01,0.5083922261484098,0.134,True,True,True,True,True,4,True,True
0.5,0.6,1,1,2264,1.6571302568818718,1.3869044276762794,2.1357160217153464,1.0,0.28514464558207975,10,0.16761830994471413,0.04063604240282685,0.4876325088339223,-8.332688123436377,234,185.9946996466431,48.76325088339223,2017-05-16,2026-09-01,0.4876325088339223,0.344,True,True,True,False,False,3,False,False
0.5,0.6,2,1,2264,1.6771468205740165,1.371849743215382,1.0669368342622763,0.9,-1.1165760746398201,10,-0.03094698031654799,0.0035335689045936395,0.5106007067137809,-9.537102077063341,251,195.67844522968198,51.060070671378085,2017-05-16,2026-09-01,0.5106007067137809,-0.061,True,True,True,True,True,4,True,True
