kind,frac,rep,sign,n_bars,SR_gross,SR_net,SR_of_SR,positive_years,yr_sr_min,n_years,beta,mean_exec_w,abs_exec_w,max_dd_pct,max_dd_days,turnover_ann,held_pct,start_date,end_date,mean_abs_w,beta_per_w,gate_srsr,gate_posyr,gate_nyr,gate_beta,gate_beta_raw,n_gates,passes,passes_old,passes_new
long_only,0.1,94,1,2264,0.2764808641104982,0.12376777909476548,0.03892768980340377,0.5,-1.1425942268768887,10,0.09063730760105929,0.0980565371024735,0.0980565371024735,-6.559692493309549,1965,44.18904593639576,9.80565371024735,2017-05-16,2026-09-01,0.0980565371024735,0.924,False,False,True,False,True,1,False,False,False
long_only,0.1,95,1,2264,0.9181989834481488,0.7390226274094637,0.49599230155849344,0.6,-1.0586973791782155,10,0.06846320451885896,0.0989399293286219,0.0989399293286219,-5.530415941478452,493,44.96819787985866,9.89399293286219,2017-05-16,2026-09-01,0.0989399293286219,0.692,False,False,True,False,True,1,False,False,False
long_only,0.1,96,1,2264,1.1109038135107467,0.95059839864786,1.2744844839644454,0.9,-0.5144711345526031,10,0.08699750197169433,0.09584805653710247,0.09584805653710247,-5.4387960489072755,203,44.52296819787986,9.584805653710248,2017-05-16,2026-09-01,0.09584805653710247,0.908,True,True,True,False,True,3,False,True,False
long_only,0.1,97,1,2264,0.7256280347454491,0.5575874729034889,0.4616368782380372,0.6,-0.9964778732691092,10,0.08946635722186762,0.10379858657243816,0.10379858657243816,-9.427390392457207,1034,47.973498233215544,10.379858657243817,2017-05-16,2026-09-01,0.10379858657243816,0.862,False,False,True,False,True,1,False,False,False
long_only,0.1,98,1,2264,0.16751624080875005,0.004620001665667722,-0.05527307761671521,0.4,-1.4289771999297716,10,0.09576664885471006,0.10424028268551237,0.10424028268551237,-14.724753664036443,1183,47.41696113074205,10.424028268551238,2017-05-16,2026-09-01,0.10424028268551237,0.919,False,False,True,False,True,1,False,False,False
long_only,0.1,99,1,2264,0.8210489932289837,0.6545229953013432,0.6199158152016779,0.7,-0.5064888454422066,10,0.08654506679809756,0.10600706713780919,0.10600706713780919,-6.723832852243975,353,46.081272084805654,10.60070671378092,2017-05-16,2026-09-01,0.10600706713780919,0.816,True,True,True,False,True,3,False,True,False
long_only,0.15,0,1,2264,0.2305360255121186,0.03735545486073677,0.23101336959844038,0.6,-1.2869053603669125,10,0.15398480300812897,0.1687279151943463,0.1687279151943463,-11.366857075682834,1465,70.90282685512368,16.872791519434628,2017-05-16,2026-09-01,0.1687279151943463,0.913,False,False,True,False,False,1,False,False,False
long_only,0.15,1,1,2264,-0.038436314621135316,-0.20609851539088403,-0.07083948849465435,0.5,-2.344561770369686,10,0.17405795990966053,0.1519434628975265,0.1519434628975265,-18.488866330151136,2133,65.226148409894,15.19434628975265,2017-05-16,2026-09-01,0.1519434628975265,1.146,False,False,True,False,False,1,False,False,False
long_only,0.15,2,1,2264,1.1473953516809308,0.9477059793930599,0.8044969552813703,0.8,-0.963628633490166,10,0.11211303310712498,0.14752650176678445,0.14752650176678445,-7.9421108527974615,689,63.6678445229682,14.752650176678445,2017-05-16,2026-09-01,0.14752650176678445,0.76,True,True,True,False,True,3,False,True,False
long_only,0.15,3,1,2264,0.574679904098031,0.4135964340684395,0.38753871937916856,0.6,-1.3194684885816135,10,0.19495574438376329,0.15636042402826855,0.15636042402826855,-11.875592060595382,276,67.00706713780919,15.636042402826856,2017-05-16,2026-09-01,0.15636042402826855,1.247,False,False,True,False,False,1,False,False,False
long_only,0.15,4,1,2264,0.8331493704608763,0.6777141782888593,0.34535940375136726,0.8,-2.865294802456461,10,0.204457390225345,0.15812720848056538,0.15812720848056538,-8.820026989211446,744,65.8939929328622,15.81272084805654,2017-05-16,2026-09-01,0.15812720848056538,1.293,False,True,True,False,False,2,False,False,False
long_only,0.15,5,1,2264,0.8007411516785455,0.6302150576471136,0.7313576913486711,0.8,-0.9434963331423477,10,0.16833654144360322,0.1519434628975265,0.1519434628975265,-8.177088514242492,751,65.5600706713781,15.19434628975265,2017-05-16,2026-09-01,0.1519434628975265,1.108,True,True,True,False,False,3,False,False,False
long_only,0.15,6,1,2264,0.30368666020809554,0.13296145331878972,0.4467101584897985,0.7,-1.0065460875590146,10,0.17519520120131768,0.15282685512367492,0.15282685512367492,-10.6953288067179,500,67.6749116607774,15.282685512367491,2017-05-16,2026-09-01,0.15282685512367492,1.146,False,True,True,False,False,2,False,False,False
long_only,0.15,7,1,2264,0.20622980965073864,0.02413104070268113,0.03934544535603008,0.5,-1.2721207185077603,10,0.13792099523433288,0.15061837455830387,0.15061837455830387,-25.079767155768472,1312,64.6696113074205,15.061837455830387,2017-05-16,2026-09-01,0.15061837455830387,0.916,False,False,True,False,True,1,False,False,False
long_only,0.15,8,1,2264,0.6165694589979042,0.42906966893662485,0.5214006731962494,0.7,-0.7911073578701032,10,0.1240996274410577,0.14752650176678445,0.14752650176678445,-11.301353900957132,1280,60.996466431095406,14.752650176678445,2017-05-16,2026-09-01,0.14752650176678445,0.841,False,True,True,False,True,2,False,False,False
long_only,0.15,9,1,2264,0.5147639366226685,0.36712758352255265,0.2930126470832488,0.6,-1.2198723603226351,10,0.21763337567643057,0.1515017667844523,0.1515017667844523,-8.389633206812297,1263,65.1148409893993,15.150176678445229,2017-05-16,2026-09-01,0.1515017667844523,1.437,False,False,True,False,False,1,False,False,False
long_only,0.15,10,1,2264,0.5111791791892312,0.3311131840317276,0.32685154036637426,0.8,-2.418074459297495,10,0.12621583766590141,0.13869257950530034,0.13869257950530034,-13.351442654939238,730,59.66077738515901,13.869257950530034,2017-05-16,2026-09-01,0.13869257950530034,0.91,False,True,True,False,True,2,False,False,False
long_only,0.15,11,1,2264,0.144070091054383,-0.0402023964147567,0.00411128990170546,0.6,-1.3380718124991022,10,0.131239779992374,0.14620141342756185,0.14620141342756185,-13.65621218983144,1232,62.666077738515895,14.620141342756185,2017-05-16,2026-09-01,0.14620141342756185,0.898,False,False,True,False,True,1,False,False,False
long_only,0.15,12,1,2264,0.2588962594738433,0.09802770750877306,0.2049383714762458,0.3,-1.274778075486243,10,0.17974935243560666,0.1515017667844523,0.1515017667844523,-10.425831219216864,1555,63.0,15.150176678445229,2017-05-16,2026-09-01,0.1515017667844523,1.186,False,False,True,False,False,1,False,False,False
long_only,0.15,13,1,2264,0.01822070334838108,-0.20175484259648202,-0.009526373789501554,0.6,-2.6411653953589496,10,0.08595292969169857,0.14266784452296818,0.14266784452296818,-15.698019251506533,2062,60.6625441696113,14.266784452296818,2017-05-16,2026-09-01,0.14266784452296818,0.602,False,False,True,False,True,1,False,False,False
long_only,0.15,14,1,2264,0.16386964894810435,-0.025081067036790562,0.08955438718728648,0.5,-1.14228374813295,10,0.1302667520357365,0.14708480565371024,0.14708480565371024,-14.911889095791237,2157,63.333922261484105,14.708480565371024,2017-05-16,2026-09-01,0.14708480565371024,0.886,False,False,True,False,True,1,False,False,False
long_only,0.15,15,1,2264,0.6837435267046418,0.517950583269626,0.5377509894174183,0.7,-0.877096269298799,10,0.1617721463007394,0.14840989399293286,0.14840989399293286,-11.489707809817444,909,63.0,14.840989399293287,2017-05-16,2026-09-01,0.14840989399293286,1.09,False,True,True,False,False,2,False,False,False
long_only,0.15,16,1,2264,0.6231644644876313,0.4557579536002994,0.35243374035720865,0.7,-2.0535437421454668,10,0.17088005839222556,0.14620141342756185,0.14620141342756185,-10.842904027777463,1188,64.78091872791519,14.620141342756185,2017-05-16,2026-09-01,0.14620141342756185,1.169,False,True,True,False,False,2,False,False,False
long_only,0.15,17,1,2264,0.06859332395371276,-0.08964250305784804,-0.03408673671291198,0.5,-1.7051396194371296,10,0.17393046358817998,0.14620141342756185,0.14620141342756185,-13.215313351323182,1401,63.1113074204947,14.620141342756185,2017-05-16,2026-09-01,0.14620141342756185,1.19,False,False,True,False,False,1,False,False,False
long_only,0.15,18,1,2264,-0.015196328008455148,-0.16786713110085982,-0.3210753644391173,0.3,-1.4686190177879512,10,0.21295055866333443,0.15282685512367492,0.15282685512367492,-18.808896781434374,1841,65.5600706713781,15.282685512367491,2017-05-16,2026-09-01,0.15282685512367492,1.393,False,False,True,False,False,1,False,False,False
long_only,0.15,19,1,2264,0.29662806966719624,0.10743570133887136,-0.05913502723627589,0.5,-1.9067560982382,10,0.1293277613081361,0.14620141342756185,0.14620141342756185,-9.557890562658313,1905,63.2226148409894,14.620141342756185,2017-05-16,2026-09-01,0.14620141342756185,0.885,False,False,True,False,True,1,False,False,False
long_only,0.15,20,1,2264,0.630082760561691,0.4329384234626845,0.5495896992857102,0.7,-0.9019061936254037,10,0.11259852485644507,0.142226148409894,0.142226148409894,-9.049334161017844,470,61.7756183745583,14.2226148409894,2017-05-16,2026-09-01,0.142226148409894,0.792,False,True,True,False,True,2,False,False,False
long_only,0.15,21,1,2264,0.6343739144751577,0.43955400101149666,0.4476845267622697,0.7,-1.071279120885824,10,0.12215308975975221,0.1515017667844523,0.1515017667844523,-9.589033171313812,683,64.44699646643109,15.150176678445229,2017-05-16,2026-09-01,0.1515017667844523,0.806,False,True,True,False,True,2,False,False,False
long_only,0.15,22,1,2264,0.11745795539165063,-0.05474738753751836,-0.14189933850563605,0.4,-1.565616682934553,10,0.1554097190886508,0.15326855123674912,0.15326855123674912,-10.617917551626649,1373,64.5583038869258,15.326855123674912,2017-05-16,2026-09-01,0.15326855123674912,1.014,False,False,True,False,False,1,False,False,False
long_only,0.15,23,1,2264,0.2686265552587023,0.10915793285906326,0.16188741327282333,0.5,-0.7614310430156175,10,0.15898160061410727,0.1413427561837456,0.1413427561837456,-9.75079501859512,1083,60.10600706713781,14.13427561837456,2017-05-16,2026-09-01,0.1413427561837456,1.125,False,False,True,False,False,1,False,False,False
long_only,0.15,24,1,2264,0.5036121857371773,0.3170701216657899,0.340922439863454,0.6,-2.19406792707111,10,0.14050086307573936,0.1523851590106007,0.1523851590106007,-13.300213916402248,623,65.5600706713781,15.23851590106007,2017-05-16,2026-09-01,0.1523851590106007,0.922,False,False,True,False,True,1,False,False,False
long_only,0.15,25,1,2264,0.647614387129297,0.4555247716283643,0.5256453124949805,0.8,-2.031554126959846,10,0.12465133311691483,0.15680212014134276,0.15680212014134276,-13.01845657963252,471,65.226148409894,15.680212014134277,2017-05-16,2026-09-01,0.15680212014134276,0.795,False,True,True,False,True,2,False,False,False
long_only,0.15,26,1,2264,0.22390288810180145,0.011476900510091863,0.20569209290532134,0.6,-1.062879691004964,10,0.1030305097883188,0.14531802120141343,0.14531802120141343,-12.304188899021929,1290,63.6678445229682,14.531802120141343,2017-05-16,2026-09-01,0.14531802120141343,0.709,False,False,True,False,True,1,False,False,False
long_only,0.15,27,1,2264,0.24513709987229204,0.08470801665169778,0.26384743329805954,0.7,-1.3511287608145919,10,0.1626719322661393,0.14708480565371024,0.14708480565371024,-9.387118477273635,1040,62.332155477031804,14.708480565371024,2017-05-16,2026-09-01,0.14708480565371024,1.106,False,True,True,False,False,2,False,False,False
long_only,0.15,28,1,2264,0.2843124487305558,0.11808734045465902,0.17961341764917987,0.5,-1.8326484755308088,10,0.16204866518328723,0.1431095406360424,0.1431095406360424,-13.143199494551853,1313,62.4434628975265,14.310954063604239,2017-05-16,2026-09-01,0.1431095406360424,1.132,False,False,True,False,False,1,False,False,False
long_only,0.15,29,1,2264,0.40808671727287743,0.20404345380381847,0.4428062202978374,0.8,-2.2828612848375136,10,0.1170103938374474,0.15415194346289754,0.15415194346289754,-15.579267943288178,1055,66.45053003533569,15.415194346289754,2017-05-16,2026-09-01,0.15415194346289754,0.759,False,True,True,False,True,2,False,False,False
long_only,0.15,30,1,2264,0.9335614720518381,0.7737435924810268,1.0592849841546097,0.8,-0.3426626411801472,10,0.1939907655147477,0.15724381625441697,0.15724381625441697,-7.776874035038689,428,67.45229681978799,15.724381625441698,2017-05-16,2026-09-01,0.15724381625441697,1.234,True,True,True,False,False,3,False,False,False
long_only,0.15,31,1,2264,0.825224625189705,0.6680402212929758,0.7774468664937215,0.7,-0.7933531476300444,10,0.1711381224595219,0.14620141342756185,0.14620141342756185,-6.758391722188691,674,60.551236749116605,14.620141342756185,2017-05-16,2026-09-01,0.14620141342756185,1.171,True,True,True,False,False,3,False,False,False
long_only,0.15,32,1,2264,0.42703115401784736,0.22243724476137017,0.2858316928647062,0.6,-2.038550310198312,10,0.11545576483617474,0.14796819787985865,0.14796819787985865,-12.780862011899988,1250,64.78091872791519,14.796819787985866,2017-05-16,2026-09-01,0.14796819787985865,0.78,False,False,True,False,True,1,False,False,False
long_only,0.15,33,1,2264,0.6175037250654737,0.43546566670767367,0.5982903368938869,0.7,-0.5525713693332086,10,0.12714964006511587,0.14752650176678445,0.14752650176678445,-9.003875517539385,503,62.109540636042404,14.752650176678445,2017-05-16,2026-09-01,0.14752650176678445,0.862,False,True,True,False,True,2,False,False,False
long_only,0.15,34,1,2264,0.3397184422032048,0.16773042314031414,0.16496361043097366,0.6,-1.1743115466118053,10,0.1872141333830441,0.16475265017667845,0.16475265017667845,-14.056801844249629,583,69.67844522968198,16.475265017667844,2017-05-16,2026-09-01,0.16475265017667845,1.136,False,False,True,False,False,1,False,False,False
long_only,0.15,35,1,2264,0.22969640891106452,0.08145624138709316,0.2382605727199552,0.5,-1.1842939103296843,10,0.18460364693968642,0.14443462897526502,0.14443462897526502,-12.563760023886669,965,60.10600706713781,14.443462897526501,2017-05-16,2026-09-01,0.14443462897526502,1.278,False,False,True,False,False,1,False,False,False
long_only,0.15,36,1,2264,0.47682966877905564,0.2913887678665158,0.25548475185663694,0.5,-0.8475103936857747,10,0.1565753360084533,0.16166077738515902,0.16166077738515902,-8.06420804992402,923,69.12190812720848,16.166077738515902,2017-05-16,2026-09-01,0.16166077738515902,0.969,False,False,True,False,False,1,False,False,False
long_only,0.15,37,1,2264,0.8115200059010645,0.6464800518241438,0.874625881065611,0.8,-0.3813901617255034,10,0.18494243589502843,0.15106007067137808,0.15106007067137808,-9.194697373878489,325,67.34098939929329,15.106007067137808,2017-05-16,2026-09-01,0.15106007067137808,1.224,True,True,True,False,False,3,False,False,False
long_only,0.15,38,1,2264,0.49710479789852313,0.3062377503511321,0.26410784309026375,0.6,-1.0578529972333954,10,0.1307982643740016,0.15724381625441697,0.15724381625441697,-9.215596436137313,901,65.7826855123675,15.724381625441698,2017-05-16,2026-09-01,0.15724381625441697,0.832,False,False,True,False,True,1,False,False,False
long_only,0.15,39,1,2264,0.9383952993691644,0.7830586843288239,0.6514566397873863,0.8,-1.3762872886992012,10,0.1966363729597897,0.15282685512367492,0.15282685512367492,-6.248129603910783,567,64.78091872791519,15.282685512367491,2017-05-16,2026-09-01,0.15282685512367492,1.287,True,True,True,False,False,3,False,False,False
long_only,0.15,40,1,2264,0.4990392130942038,0.3357645134539941,0.10004426014817007,0.6,-2.5918568070642216,10,0.18065414508044145,0.1515017667844523,0.1515017667844523,-9.132375835792882,698,65.4487632508834,15.150176678445229,2017-05-16,2026-09-01,0.1515017667844523,1.192,False,False,True,False,False,1,False,False,False
long_only,0.15,41,1,2264,0.7084545373621735,0.508410343162026,0.3668662524040662,0.6,-0.8711917860539186,10,0.11434170239037275,0.14885159010600707,0.14885159010600707,-12.107521131905747,1022,63.8904593639576,14.885159010600708,2017-05-16,2026-09-01,0.14885159010600707,0.768,False,False,True,False,True,1,False,False,False
long_only,0.15,42,1,2264,0.659179336918418,0.5187535290505374,1.1665427203969105,0.9,-0.22239360669165165,10,0.22057718663572864,0.13648409893992933,0.13648409893992933,-7.268395276568687,378,62.332155477031804,13.648409893992932,2017-05-16,2026-09-01,0.13648409893992933,1.616,True,True,True,False,False,3,False,False,False
long_only,0.15,43,1,2264,0.28705348623182103,0.11933679370947109,0.24278667949634913,0.5,-1.4177836822413719,10,0.14898184945524318,0.14885159010600707,0.14885159010600707,-11.19305528835746,849,61.1077738515901,14.885159010600708,2017-05-16,2026-09-01,0.14885159010600707,1.001,False,False,True,False,True,1,False,False,False
long_only,0.15,44,1,2264,0.3991057413445069,0.19388398856781552,0.4979867143046961,0.7,-0.6655074015433293,10,0.11909855799739925,0.14885159010600707,0.14885159010600707,-9.488865768607367,1111,66.45053003533569,14.885159010600708,2017-05-16,2026-09-01,0.14885159010600707,0.8,False,True,True,False,True,2,False,False,False
long_only,0.15,45,1,2264,0.7702047086889537,0.5473451650954312,0.36792696219418425,0.8,-1.4900283771330154,10,0.09554861816459054,0.14575971731448764,0.14575971731448764,-6.032875562714471,801,63.8904593639576,14.575971731448764,2017-05-16,2026-09-01,0.14575971731448764,0.656,False,True,True,False,True,2,False,False,False
long_only,0.15,46,1,2264,0.38346282769100226,0.2002625454512652,-0.04433215863705981,0.4,-2.673150993859364,10,0.1293376816703168,0.14752650176678445,0.14752650176678445,-20.603375700567245,1050,62.4434628975265,14.752650176678445,2017-05-16,2026-09-01,0.14752650176678445,0.877,False,False,True,False,True,1,False,False,False
long_only,0.15,47,1,2264,0.7067676678156779,0.5326250249843708,0.6537538100367161,0.7,-0.5451455138157544,10,0.144942014648095,0.14840989399293286,0.14840989399293286,-8.805266217797907,720,62.332155477031804,14.840989399293287,2017-05-16,2026-09-01,0.14840989399293286,0.977,True,True,True,False,True,3,False,True,False
long_only,0.15,48,1,2264,0.4215378241799783,0.2205235303612806,0.46972556242071023,0.7,-1.0201927744249084,10,0.10967244977652096,0.14752650176678445,0.14752650176678445,-9.51403005215651,725,63.5565371024735,14.752650176678445,2017-05-16,2026-09-01,0.14752650176678445,0.743,False,True,True,False,True,2,False,False,False
long_only,0.15,49,1,2264,0.7571207011359626,0.5743367804789073,0.4445568598165543,0.6,-1.206008108071859,10,0.11556652626449983,0.13427561837455831,0.13427561837455831,-8.263676445871509,897,58.32508833922262,13.427561837455832,2017-05-16,2026-09-01,0.13427561837455831,0.861,False,False,True,False,True,1,False,False,False
long_only,0.15,50,1,2264,0.34374399308516107,0.16313599700865555,0.10904463710482744,0.6,-1.33919945813176,10,0.13632072901669484,0.1413427561837456,0.1413427561837456,-10.914299089712287,972,62.5547703180212,14.13427561837456,2017-05-16,2026-09-01,0.1413427561837456,0.964,False,False,True,False,True,1,False,False,False
long_only,0.15,51,1,2264,0.49348551554238873,0.3069566493528935,0.1075645684461515,0.6,-1.8427906861081274,10,0.14755961766323453,0.15680212014134276,0.15680212014134276,-15.224204534352765,1575,66.89575971731449,15.680212014134277,2017-05-16,2026-09-01,0.15680212014134276,0.941,False,False,True,False,True,1,False,False,False
long_only,0.15,52,1,2264,-0.3229750228451861,-0.4875696832796182,-0.3977312218376049,0.3,-1.2280159474522523,10,0.18292358505755804,0.1515017667844523,0.1515017667844523,-26.521876040854085,1815,65.5600706713781,15.150176678445229,2017-05-16,2026-09-01,0.1515017667844523,1.207,False,False,True,False,False,1,False,False,False
long_only,0.15,53,1,2264,0.3790361605951858,0.18437248130499573,0.25435296036238536,0.6,-1.6775539346721626,10,0.136124920820484,0.15371024734982333,0.15371024734982333,-12.870825757490623,881,66.45053003533569,15.371024734982333,2017-05-16,2026-09-01,0.15371024734982333,0.886,False,False,True,False,True,1,False,False,False
long_only,0.15,54,1,2264,0.14054475935779043,-0.020915875930073234,0.2829574701908943,0.6,-1.4262356280495934,10,0.17440388297576573,0.14266784452296818,0.14266784452296818,-14.305337913557073,797,63.5565371024735,14.266784452296818,2017-05-16,2026-09-01,0.14266784452296818,1.222,False,False,True,False,False,1,False,False,False
long_only,0.15,55,1,2264,0.5360291836653479,0.3436010481534826,0.25349916979312553,0.6,-1.7775653539041083,10,0.13868304218651825,0.15724381625441697,0.15724381625441697,-14.589780024607796,904,67.6749116607774,15.724381625441698,2017-05-16,2026-09-01,0.15724381625441697,0.882,False,False,True,False,True,1,False,False,False
long_only,0.15,56,1,2264,0.4260576979615488,0.23871526737860063,0.24758004548352366,0.6,-0.971315620931559,10,0.13422649083510899,0.1515017667844523,0.1515017667844523,-8.151240947326704,1417,64.33568904593639,15.150176678445229,2017-05-16,2026-09-01,0.1515017667844523,0.886,False,False,True,False,True,1,False,False,False
long_only,0.15,57,1,2264,0.559176785046286,0.38206057965658985,0.5367017888876355,0.6,-0.7825212881906033,10,0.1516230341735335,0.14885159010600707,0.14885159010600707,-12.274215415348994,447,64.5583038869258,14.885159010600708,2017-05-16,2026-09-01,0.14885159010600707,1.019,False,False,True,False,False,1,False,False,False
long_only,0.15,58,1,2264,0.5449703293764002,0.39302886875296944,0.21282210141073526,0.4,-0.9047014406885374,10,0.22722613929895638,0.15547703180212014,0.15547703180212014,-12.302504364084024,1491,67.7862190812721,15.547703180212014,2017-05-16,2026-09-01,0.15547703180212014,1.461,False,False,True,False,False,1,False,False,False
long_only,0.15,59,1,2264,0.4696671359854225,0.2918249989685815,0.1562640982596659,0.5,-1.707923985335402,10,0.13795716784137588,0.14620141342756185,0.14620141342756185,-7.228899446466272,471,61.9982332155477,14.620141342756185,2017-05-16,2026-09-01,0.14620141342756185,0.944,False,False,True,False,True,1,False,False,False
long_only,0.15,60,1,2264,0.1000306168651317,-0.0861293836341272,0.028838996668709118,0.4,-1.2195933865547193,10,0.12936672526362944,0.14531802120141343,0.14531802120141343,-16.70796299567354,587,62.666077738515895,14.531802120141343,2017-05-16,2026-09-01,0.14531802120141343,0.89,False,False,True,False,True,1,False,False,False
long_only,0.15,61,1,2264,0.14402409237489877,-0.06211454934158272,-0.017805910349064567,0.5,-1.751698403779793,10,0.11790437469131484,0.1519434628975265,0.1519434628975265,-17.546703103710893,921,65.4487632508834,15.19434628975265,2017-05-16,2026-09-01,0.1519434628975265,0.776,False,False,True,False,True,1,False,False,False
long_only,0.15,62,1,2264,0.6598503052367675,0.48027798987527986,0.3104718021135346,0.6,-1.151020914517281,10,0.1591879161803491,0.15680212014134276,0.15680212014134276,-8.537716743976327,696,67.7862190812721,15.680212014134277,2017-05-16,2026-09-01,0.15680212014134276,1.015,False,False,True,False,False,1,False,False,False
long_only,0.15,63,1,2264,0.4416787500889936,0.2548962754612762,0.41695130982198136,0.6,-0.8398656568298921,10,0.13236033022195567,0.14752650176678445,0.14752650176678445,-10.69632866364608,606,63.77915194346291,14.752650176678445,2017-05-16,2026-09-01,0.14752650176678445,0.897,False,False,True,False,True,1,False,False,False
long_only,0.15,64,1,2264,0.763497834564118,0.6065091590199968,0.6293932610619871,0.6,-0.9578273382268867,10,0.1840524733400426,0.14620141342756185,0.14620141342756185,-11.506983164536317,776,63.8904593639576,14.620141342756185,2017-05-16,2026-09-01,0.14620141342756185,1.259,True,False,True,False,False,2,False,False,False
long_only,0.15,65,1,2264,0.7664326301251956,0.5944073925160456,0.6088119361488418,0.7,-1.1739271663139754,10,0.1561983340764201,0.14796819787985865,0.14796819787985865,-7.075274794663134,601,64.44699646643109,14.796819787985866,2017-05-16,2026-09-01,0.14796819787985865,1.056,True,True,True,False,False,3,False,False,False
long_only,0.15,66,1,2264,0.6018006933347522,0.4049580046569907,0.49242208799277193,0.5,-0.639331281636978,10,0.12804599443617293,0.15459363957597172,0.15459363957597172,-9.695261277557094,1141,64.89222614840989,15.459363957597173,2017-05-16,2026-09-01,0.15459363957597172,0.828,False,False,True,False,True,1,False,False,False
long_only,0.15,67,1,2264,0.5804436194502766,0.38846519239406746,0.45141591264825304,0.8,-2.156437926373442,10,0.1336158811887574,0.15724381625441697,0.15724381625441697,-13.845085487308598,1029,66.45053003533569,15.724381625441698,2017-05-16,2026-09-01,0.15724381625441697,0.85,False,True,True,False,True,2,False,False,False
long_only,0.15,68,1,2264,0.700547541879278,0.5098487581539289,0.49480396543219557,0.7,-1.0179875485289387,10,0.14615167120591324,0.15945229681978798,0.15945229681978798,-9.004668604627089,296,68.12014134275618,15.945229681978798,2017-05-16,2026-09-01,0.15945229681978798,0.917,False,True,True,False,True,2,False,False,False
long_only,0.15,69,1,2264,0.3199689375282152,0.11999438712344895,0.07353484729052215,0.5,-1.6235593454545507,10,0.11362981428708573,0.14708480565371024,0.14708480565371024,-13.860346757494154,960,63.0,14.708480565371024,2017-05-16,2026-09-01,0.14708480565371024,0.773,False,False,True,False,True,1,False,False,False
long_only,0.15,70,1,2264,0.7292827341916905,0.5533015245836068,0.39041079606165774,0.6,-1.4240105166887518,10,0.16569319075210773,0.15680212014134276,0.15680212014134276,-9.034423258488482,1252,66.89575971731449,15.680212014134277,2017-05-16,2026-09-01,0.15680212014134276,1.057,False,False,True,False,False,1,False,False,False
long_only,0.15,71,1,2264,0.62523788592132,0.41168630612873447,0.6220253737041306,0.6,-0.5711920438925144,10,0.09556174058376106,0.14752650176678445,0.14752650176678445,-5.982103007840118,442,62.7773851590106,14.752650176678445,2017-05-16,2026-09-01,0.14752650176678445,0.648,True,False,True,False,True,2,False,False,False
long_only,0.15,72,1,2264,0.9681402588358423,0.7987571462886677,0.5238716023438684,0.6,-0.8771716801998211,10,0.148109910338293,0.14840989399293286,0.14840989399293286,-6.118045634391189,443,61.44169611307421,14.840989399293287,2017-05-16,2026-09-01,0.14840989399293286,0.998,False,False,True,False,True,1,False,False,False
long_only,0.15,73,1,2264,0.7711562263604185,0.5881227936993654,0.3157628697719472,0.7,-1.5209729368414455,10,0.15167424461965176,0.15724381625441697,0.15724381625441697,-13.580240621115097,1639,67.45229681978799,15.724381625441698,2017-05-16,2026-09-01,0.15724381625441697,0.965,False,True,True,False,False,2,False,False,False
long_only,0.15,74,1,2264,0.5697583179498166,0.3587103312282854,0.565496385540203,0.7,-0.3686226621187896,10,0.10351134696096832,0.14708480565371024,0.14708480565371024,-9.851642898177163,1268,63.8904593639576,14.708480565371024,2017-05-16,2026-09-01,0.14708480565371024,0.704,False,True,True,False,True,2,False,False,False
long_only,0.15,75,1,2264,0.525520996802429,0.34722518455604723,0.5117524183481439,0.7,-0.6392709595575213,10,0.15400001801107532,0.15503533568904593,0.15503533568904593,-7.906152781148107,735,66.67314487632508,15.503533568904594,2017-05-16,2026-09-01,0.15503533568904593,0.993,False,True,True,False,False,2,False,False,False
long_only,0.15,76,1,2264,0.6779493814075691,0.5054963994578378,0.6877138048948369,0.7,-0.6334740107079033,10,0.16672316305708904,0.15503533568904593,0.15503533568904593,-12.370092907210678,1342,66.11660777385158,15.503533568904594,2017-05-16,2026-09-01,0.15503533568904593,1.075,True,True,True,False,False,3,False,False,False
long_only,0.15,77,1,2264,0.39516988308777756,0.2185538518462203,0.29523964922432594,0.6,-0.7956167690561936,10,0.13884270216601247,0.1417844522968198,0.1417844522968198,-8.753596735146107,632,62.7773851590106,14.17844522968198,2017-05-16,2026-09-01,0.1417844522968198,0.979,False,False,True,False,True,1,False,False,False
long_only,0.15,78,1,2264,0.29698501940704,0.1177918203091125,0.11025349882377178,0.5,-1.4221722674372232,10,0.14011763247049797,0.14664310954063603,0.14664310954063603,-9.201955041653346,465,63.6678445229682,14.664310954063604,2017-05-16,2026-09-01,0.14664310954063603,0.956,False,False,True,False,True,1,False,False,False
long_only,0.15,79,1,2264,-0.08107289104969537,-0.2594797544815065,-0.32379589498369316,0.4,-2.119103235499184,10,0.14801598774258234,0.15061837455830387,0.15061837455830387,-16.35124614968214,2206,65.226148409894,15.061837455830387,2017-05-16,2026-09-01,0.15061837455830387,0.983,False,False,True,False,True,1,False,False,False
long_only,0.15,80,1,2264,0.4884841933706665,0.35612853408444606,0.14661164975131155,0.7,-2.328247704194417,10,0.24159577706823457,0.14885159010600707,0.14885159010600707,-11.270321214691267,418,62.5547703180212,14.885159010600708,2017-05-16,2026-09-01,0.14885159010600707,1.623,False,True,True,False,False,2,False,False,False
long_only,0.15,81,1,2264,0.5360229669485382,0.3747106193201305,0.40916325709202445,0.6,-1.7995709182455566,10,0.17125917747994196,0.14575971731448764,0.14575971731448764,-7.3427135603470415,723,62.5547703180212,14.575971731448764,2017-05-16,2026-09-01,0.14575971731448764,1.175,False,False,True,False,False,1,False,False,False
