date,fgn_net_k,trust_net_k,dealer_net_k,fgn_gross_k,trust_gross_k,fgn_breadth,trust_breadth
2022-07-06,-7623936.0,-690866.0,-3136723.0,195559470.0,11524386.0,0.27025275437459495,0.6635220125786163
2022-07-07,19604940.0,2496027.0,3191450.0,209651502.0,11905541.0,0.6664486592544147,0.6245059288537549
2022-07-08,-5044024.0,1573720.0,575751.0,187920777.0,9058306.0,0.4925566343042071,0.7398119122257053
2022-07-11,-3209467.0,234720.0,-1238528.0,131326988.0,5526745.0,0.3815104166666667,0.7406015037593985
2022-07-12,-9765180.0,52749.0,-4670839.0,153350121.0,8077803.0,0.22123331214240305,0.5401069518716578
2022-07-13,5442078.0,456695.0,4913368.0,175825433.0,7625652.0,0.563036303630363,0.5441860465116279
2022-07-14,3769280.0,635882.0,3823897.0,163397895.0,8971948.0,0.6548089591567853,0.4766355140186916
2022-07-15,-13402427.0,3468814.0,1475094.0,170901426.0,10854805.0,0.3530175210902012,0.4665012406947891
2022-07-18,-291729.0,3733095.0,1510514.0,160527737.0,20678012.0,0.5822050290135397,0.49612403100775193
2022-07-19,-3529093.0,934193.0,1158373.0,140299296.0,13868668.0,0.6036096256684492,0.6658097686375322
2022-07-20,-3696061.0,2051218.0,-496799.0,175406904.0,16103306.0,0.3734707018673535,0.6609195402298851
2022-07-21,12774171.0,1200754.0,2557661.0,167953055.0,13681183.0,0.5978975032851511,0.6973684210526315
2022-07-22,-7328333.0,2105345.0,-2183818.0,168212097.0,17091748.0,0.4130718954248366,0.6534391534391535
2022-07-25,-1276466.0,1189161.0,1109660.0,128696433.0,5686119.0,0.6394422310756972,0.764525993883792
2022-07-26,-3993215.0,891628.0,-1653596.0,125845998.0,5862118.0,0.44321868916288126,0.672
2022-07-27,7634817.0,333269.0,994259.0,133922704.0,7193949.0,0.6316489361702128,0.8176638176638177
2022-07-28,-4510326.0,2626323.0,-1099921.0,151202534.0,9041833.0,0.3426165803108808,0.8050314465408805
2022-07-29,16544276.0,2140878.0,626019.0,177456615.0,6427662.0,0.6463903743315508,0.7651821862348178
2022-08-01,-8165177.0,2211178.0,1020307.0,133345485.0,9170738.0,0.5304232804232805,0.7335526315789473
2022-08-02,-19936564.0,801327.0,-346757.0,162544425.0,11893947.0,0.3205211726384365,0.7551622418879056
2022-08-03,-6168120.0,1317990.0,-1391652.0,133009083.0,5996375.0,0.32129032258064516,0.8162650602409639
2022-08-04,-3276506.0,1487830.0,-1428663.0,147660524.0,7071016.0,0.32756324900133155,0.7419354838709677
2022-08-05,27392182.0,2911641.0,3414985.0,147528258.0,7950468.0,0.6896778435239974,0.8392282958199357
2022-08-08,-1418217.0,2606199.0,1210009.0,129259020.0,5782444.0,0.5616348055372445,0.811965811965812
2022-08-09,-4163938.0,1611877.0,1678263.0,139840975.0,6201585.0,0.5955497382198953,0.7137681159420289
2022-08-10,-18947525.0,1776554.0,-1107448.0,136747019.0,7612994.0,0.5189048239895697,0.7097902097902098
2022-08-11,13184250.0,364373.0,996115.0,159046982.0,8499333.0,0.4941253263707572,0.6118721461187214
2022-08-12,8528380.0,849782.0,2358344.0,141727560.0,8716821.0,0.6370223978919631,0.5637860082304527
2022-08-15,-2462486.0,5740764.0,1380469.0,144233006.0,12050488.0,0.5904947916666666,0.7507692307692307
2022-08-16,-4305647.0,5365264.0,-294600.0,138647041.0,9962492.0,0.5486610058785107,0.8034188034188035
2022-08-17,-1558140.0,1632200.0,415551.0,161574781.0,5730418.0,0.4728781110402042,0.6666666666666666
2022-08-18,-4693322.0,1588329.0,1562193.0,133598363.0,6854426.0,0.5922521339461589,0.5859030837004405
2022-08-19,-8311440.0,3148134.0,1005042.0,143632725.0,8936015.0,0.4938030006523157,0.7645348837209303
2022-08-22,-15881803.0,1140792.0,-563310.0,140542781.0,7180963.0,0.4488341968911917,0.7560975609756098
2022-08-23,-14968706.0,527374.0,-136075.0,129491431.0,5386215.0,0.43023255813953487,0.8095238095238095
2022-08-24,-11194116.0,2925592.0,-310471.0,120749094.0,8125031.0,0.4639580602883355,0.7641921397379913
2022-08-25,3975461.0,3397511.0,2763609.0,116748283.0,9482749.0,0.6322287199480182,0.7766666666666666
2022-08-26,2554219.0,3224768.0,1119424.0,127034525.0,8584709.0,0.5662805662805663,0.8284789644012945
2022-08-29,-24057182.0,913399.0,-5247682.0,147891207.0,7594541.0,0.36182519280205655,0.7215686274509804
2022-08-30,-17708238.0,2224697.0,1097427.0,140076642.0,6945038.0,0.5077922077922078,0.8116438356164384
2022-08-31,1412649.0,738752.0,2855453.0,197485878.0,4551743.0,0.6074950690335306,0.7554585152838428
2022-09-01,-33806622.0,1048559.0,-11957574.0,159631569.0,8944181.0,0.27914507772020725,0.7580645161290323
2022-09-02,-13105048.0,1160255.0,509264.0,157670076.0,9368654.0,0.4283854166666667,0.7549019607843137
2022-09-05,-6177228.0,825575.0,-808622.0,140402193.0,7018359.0,0.310546875,0.6984126984126984
2022-09-06,2067759.0,372806.0,-93688.0,140637221.0,7647711.0,0.3368146214099217,0.7476038338658147
2022-09-07,-17707344.0,1270356.0,-4531137.0,150857548.0,6685409.0,0.3387516254876463,0.710204081632653
2022-09-08,-2660946.0,2890856.0,1273988.0,145981903.0,5668151.0,0.5622940013183916,0.7725321888412017
2022-09-12,10298485.0,1844745.0,2208788.0,143417022.0,5097104.0,0.5769482645710543,0.5210084033613446
2022-09-13,8990371.0,1781319.0,-488238.0,138573950.0,5579401.0,0.5080385852090032,0.8143322475570033
2022-09-14,-12415134.0,-95944.0,-98322.0,145360644.0,10020747.0,0.5568400770712909,0.7432950191570882
2022-09-15,-9310390.0,1927146.0,-1477347.0,138421221.0,7758813.0,0.3940759819703799,0.6696035242290749
2022-09-16,-18080687.0,2791300.0,-2492059.0,241817957.0,20279524.0,0.2930591259640103,0.6219931271477663
2022-09-19,-7522701.0,1322244.0,-180980.0,125316957.0,13081104.0,0.22580645161290322,0.8005464480874317
2022-09-20,3182289.0,1335550.0,1412273.0,139177525.0,10955552.0,0.39386022207707383,0.8096590909090909
2022-09-21,-11037793.0,621216.0,215540.0,145590811.0,10345845.0,0.25276872964169383,0.6698113207547169
2022-09-22,-17904467.0,3331784.0,-498635.0,156048516.0,14877882.0,0.4806201550387597,0.7411347517730497
2022-09-23,-17066415.0,479142.0,-2169787.0,142246037.0,7027725.0,0.23929961089494164,0.731404958677686
2022-09-26,-4910048.0,1461945.0,-1969059.0,160758758.0,10514790.0,0.3163841807909605,0.7208588957055214
2022-09-27,-5102413.0,1363419.0,1855217.0,166064982.0,8563584.0,0.5609915198956295,0.7974025974025974
2022-09-28,-12907089.0,1889094.0,-3188044.0,174771759.0,7711505.0,0.21613106490233144,0.7952522255192879
2022-09-29,814596.0,1268319.0,1478127.0,189521776.0,7506857.0,0.6697127937336814,0.7571428571428571
2022-09-30,-4044969.0,1780240.0,1841795.0,201686562.0,8428888.0,0.6377284595300261,0.8037037037037037
2022-10-03,-11170626.0,1434479.0,-112568.0,134363212.0,7468107.0,0.42555994729907776,0.7986348122866894
2022-10-04,5378107.0,2137824.0,3585264.0,147042592.0,6420325.0,0.5559167750325098,0.7679324894514767
2022-10-05,1825966.0,2161958.0,-141921.0,174895470.0,7150172.0,0.32184655396618983,0.546583850931677
2022-10-06,13288458.0,1219380.0,-814756.0,148554927.0,5925592.0,0.5152335815842924,0.6674937965260546
2022-10-07,-10276516.0,1055642.0,-1846261.0,131788584.0,5470787.0,0.4851551956815115,0.7176470588235294
2022-10-11,-33222213.0,931455.0,-3011409.0,206629078.0,7056951.0,0.2643603133159269,0.7730496453900709
2022-10-12,-15007533.0,269798.0,1246717.0,180971604.0,6618242.0,0.42070338420703385,0.7361111111111112
2022-10-13,-7639768.0,2424176.0,-3041226.0,174712250.0,6813496.0,0.28886091881686593,0.7610294117647058
2022-10-14,11281363.0,-596321.0,6197167.0,176935960.0,7274778.0,0.7431551499348109,0.5729537366548043
2022-10-17,-6406700.0,-1333634.0,749258.0,170657879.0,10977913.0,0.5277963831212324,0.6
2022-10-18,-6254809.0,-1806064.0,2980735.0,161288842.0,11412475.0,0.4497354497354497,0.6400966183574879
2022-10-19,-12104951.0,1707532.0,1332731.0,155459121.0,10862275.0,0.41255006675567424,0.5238095238095238
2022-10-20,-12660086.0,365417.0,-1185982.0,240216188.0,8907001.0,0.27672131147540985,0.547112462006079
2022-10-21,-7276447.0,930702.0,-912482.0,136674240.0,5600810.0,0.3008789722785666,0.5880503144654088
2022-10-24,1281276.0,1811131.0,4611037.0,142055212.0,5030610.0,0.6062992125984252,0.7074074074074074
2022-10-25,-10203750.0,468803.0,5988405.0,161384893.0,5333545.0,0.38285340314136124,0.6563706563706564
2022-10-26,4059960.0,-1188992.0,4818654.0,158125385.0,5407690.0,0.4585561497326203,0.6309523809523809
2022-10-27,12765972.0,867747.0,1597815.0,159491442.0,5308054.0,0.7655127367733507,0.46511627906976744
2022-10-28,-13615026.0,1833056.0,-2416665.0,148930794.0,8425743.0,0.3010610079575597,0.5662650602409639
2022-10-31,5280548.0,1348713.0,2681987.0,154481164.0,5449683.0,0.6013513513513513,0.7293447293447294
2022-11-01,-773197.0,581341.0,3325119.0,137785260.0,5133867.0,0.7330226364846871,0.6649746192893401
2022-11-02,-1815649.0,1245086.0,835040.0,127477606.0,5243563.0,0.5616531165311653,0.5572916666666666
2022-11-03,-12178049.0,2101388.0,686825.0,137328291.0,5648218.0,0.5744391570360299,0.5492227979274611
2022-11-04,-10503468.0,271214.0,82347.0,138236504.0,4508526.0,0.5341365461847389,0.695
2022-11-07,8214609.0,963615.0,626951.0,151678571.0,6975187.0,0.5901639344262295,0.4292929292929293
2022-11-08,9412229.0,1380263.0,-691966.0,156589204.0,6949526.0,0.5285145888594165,0.6867816091954023
2022-11-09,26853952.0,447326.0,-1074693.0,171907066.0,7866456.0,0.6401045068582626,0.655440414507772
2022-11-10,-1771704.0,-121263.0,-2550439.0,150421438.0,6911443.0,0.5128900949796472,0.6631205673758865
2022-11-11,48407240.0,4907000.0,-3397626.0,263077846.0,14964176.0,0.4185897435897436,0.5838150289017341
2022-11-14,37329137.0,817550.0,-3350756.0,248586698.0,7434964.0,0.734707018673535,0.36082474226804123
2022-11-15,34693029.0,396271.0,-4174013.0,237712009.0,12296701.0,0.6331168831168831,0.43410852713178294
2022-11-16,15844959.0,1279593.0,-5693357.0,234280550.0,9378972.0,0.40377113133940185,0.6111111111111112
2022-11-17,-487590.0,1743046.0,1749222.0,182243625.0,8082218.0,0.6787838730998017,0.6545454545454545
2022-11-18,-2592883.0,-134133.0,-2840914.0,174062555.0,8589918.0,0.40169823644676683,0.6358208955223881
2022-11-21,-720959.0,-1032547.0,-54451.0,144089918.0,7836393.0,0.5218267293485561,0.6549520766773163
2022-11-22,-459609.0,-1637471.0,-976406.0,154420456.0,8623421.0,0.4171087533156499,0.47668393782383417
2022-11-23,3628531.0,153900.0,335834.0,139211686.0,10495806.0,0.5622089155023287,0.42328042328042326
2022-11-24,25537373.0,1655859.0,1382190.0,160068026.0,11574825.0,0.6640574037834311,0.6560509554140127
2022-11-25,825237.0,1257598.0,-4827111.0,155942309.0,9913223.0,0.5183968462549278,0.3783783783783784
2022-11-28,-8324912.0,-554408.0,-2603603.0,162890160.0,9676646.0,0.5542971352431713,0.47368421052631576
2022-11-29,3994134.0,-1491884.0,478775.0,160506502.0,10680959.0,0.6012064343163539,0.41037735849056606
2022-11-30,24800335.0,195119.0,-2113136.0,313410296.0,11742247.0,0.7135582431572247,0.4099099099099099
2022-12-01,17323074.0,4362419.0,-4458138.0,205753465.0,13075009.0,0.6091205211726385,0.6786786786786787
2022-12-02,936938.0,714141.0,-2361666.0,167279906.0,10796946.0,0.5964332892998679,0.43911439114391143
2022-12-05,981463.0,1980743.0,-298768.0,180979536.0,9838720.0,0.5859424920127796,0.5610859728506787
2022-12-06,-15194321.0,-1044928.0,-3070504.0,195802323.0,8584487.0,0.337890625,0.4868421052631579
2022-12-07,-4179882.0,-1727841.0,-1931314.0,197323275.0,7632241.0,0.37928802588996763,0.547945205479452
2022-12-08,-9308112.0,211357.0,-727773.0,143191593.0,6824710.0,0.3953488372093023,0.7387640449438202
2022-12-09,4309853.0,422947.0,687342.0,148821523.0,5278374.0,0.355134074558535,0.5511363636363636
2022-12-12,-4021482.0,-379654.0,-1108080.0,129572658.0,5523456.0,0.41846758349705304,0.5594059405940595
2022-12-13,-13393766.0,554623.0,-883170.0,167646242.0,6186497.0,0.4214983713355049,0.41586538461538464
2022-12-14,17683921.0,1067021.0,2089373.0,160562238.0,6153156.0,0.6348684210526315,0.5063938618925832
2022-12-15,-2167568.0,482521.0,-322430.0,152666508.0,6763899.0,0.42718446601941745,0.4008097165991903
2022-12-16,-16996616.0,-620763.0,-4487725.0,254260888.0,53456280.0,0.28460038986354774,0.5482758620689655
2022-12-19,-13480218.0,-657213.0,-2037372.0,168105253.0,45513607.0,0.31678641410842584,0.5115606936416185
2022-12-20,-10726106.0,-222074.0,-4880572.0,190707181.0,47264936.0,0.2907573812580231,0.655688622754491
2022-12-21,-1733752.0,468434.0,-2198876.0,182034100.0,46158970.0,0.4824561403508772,0.5934959349593496
2022-12-22,7966298.0,611426.0,283636.0,150922397.0,44778376.0,0.47184065934065933,0.5497835497835498
2022-12-23,-13079766.0,2470778.0,-1324729.0,108337909.0,8169185.0,0.45423956931359355,0.695067264573991
2022-12-26,-5650204.0,485719.0,-1000196.0,66561052.0,5666839.0,0.4576976421636616,0.7672727272727272
2022-12-27,3905887.0,1388275.0,445895.0,72221495.0,4824914.0,0.5564625850340136,0.6761133603238867
2022-12-28,-11979638.0,191883.0,-4187326.0,105168591.0,7323144.0,0.3449899125756557,0.7470355731225297
2022-12-29,-10519965.0,807949.0,687218.0,109499843.0,6360810.0,0.39334239130434784,0.6627906976744186
2022-12-30,-1677681.0,1688464.0,663147.0,93920074.0,5088549.0,0.38217420661715057,0.641860465116279
2023-01-03,2158958.0,1482102.0,2906340.0,104256746.0,7478866.0,0.4815807099799062,0.7965517241379311
2023-01-04,-5922411.0,1313557.0,1556978.0,115284623.0,7218008.0,0.5644504748982361,0.7622950819672131
2023-01-05,376355.0,47428.0,-856467.0,124664112.0,6809308.0,0.49085985104942453,0.7554585152838428
2023-01-06,13265322.0,1651074.0,2313878.0,120426332.0,6774999.0,0.591339648173207,0.6722689075630253
2023-01-09,36517935.0,4060114.0,3288545.0,166202614.0,9499443.0,0.6592544146500982,0.7476340694006309
2023-01-10,19070726.0,1745688.0,-536498.0,143732127.0,6958378.0,0.5881962864721485,0.5703125
2023-01-11,4932180.0,817585.0,1000443.0,123471551.0,6133177.0,0.557398805573988,0.5846153846153846
2023-01-12,970098.0,1287948.0,264330.0,117668323.0,6363367.0,0.4229486324216144,0.7682926829268293
2023-01-13,30558851.0,1088416.0,1133522.0,144942274.0,7581721.0,0.3767629281396911,0.5308988764044944
2023-01-16,21377202.0,-124169.0,1456607.0,122733491.0,6902460.0,0.5550335570469799,0.5638297872340425
2023-01-17,12723475.0,-4144018.0,341176.0,117472336.0,11476210.0,0.5509510869565217,0.3780821917808219
2023-01-30,75629088.0,4083137.0,7878862.0,369149390.0,11613278.0,0.6690553745928339,0.6853932584269663
2023-01-31,6499056.0,1486392.0,3901856.0,282631888.0,11664234.0,0.7335526315789473,0.6458333333333334
2023-02-01,13850672.0,1798471.0,1717682.0,191635768.0,11884177.0,0.6241872561768531,0.6225895316804407
2023-02-02,24844876.0,2584327.0,1576142.0,209857090.0,13206130.0,0.6612377850162866,0.6438356164383562
2023-02-03,13922147.0,1114204.0,-1041553.0,171100583.0,9972036.0,0.5455136540962289,0.4357976653696498
2023-02-06,-11722267.0,998523.0,-1115415.0,159271054.0,9965502.0,0.5957446808510638,0.549618320610687
2023-02-07,-462652.0,1555061.0,1938815.0,152115489.0,9318226.0,0.5854304635761589,0.6097560975609756
2023-02-08,17009060.0,2849459.0,2048526.0,167995074.0,9502819.0,0.48638132295719844,0.41810344827586204
2023-02-09,265824.0,-199494.0,-252477.0,150512793.0,8735289.0,0.4827586206896552,0.47560975609756095
2023-02-10,-1382493.0,331322.0,-2337697.0,152742935.0,7844036.0,0.26862745098039215,0.5384615384615384
2023-02-13,-4358851.0,-677557.0,-1460934.0,129972541.0,10059077.0,0.4300254452926209,0.47280334728033474
2023-02-14,9871643.0,1295245.0,947262.0,127455168.0,7337280.0,0.4915254237288136,0.5634517766497462
2023-02-15,-8152581.0,-1942597.0,788299.0,159655946.0,8373103.0,0.4017914267434421,0.4980694980694981
2023-02-16,12750866.0,1998250.0,4412015.0,156787516.0,9019095.0,0.5934640522875817,0.5520361990950227
2023-02-17,-11041112.0,1370876.0,708333.0,131128547.0,9586924.0,0.5636716224951519,0.5907335907335908
2023-02-20,-4889018.0,1118610.0,686092.0,126951710.0,9140072.0,0.6031948881789138,0.592436974789916
2023-02-21,960337.0,1879334.0,774790.0,125921410.0,7448991.0,0.49430379746835446,0.5877551020408164
2023-02-22,-13455114.0,-235328.0,-4386166.0,158886779.0,8995605.0,0.44289340101522845,0.5634920634920635
2023-02-23,17274934.0,136455.0,3214609.0,164332127.0,6065087.0,0.6147959183673469,0.4758364312267658
2023-02-24,-9788457.0,694419.0,-1151862.0,251456835.0,6752871.0,0.38748419721871047,0.4713114754098361
2023-03-01,-2774664.0,1032460.0,-1224633.0,227437926.0,7478339.0,0.49904153354632586,0.5901639344262295
2023-03-02,-3205231.0,2727463.0,379209.0,151218930.0,7574214.0,0.4961190168175938,0.6966666666666667
2023-03-03,-913045.0,2487227.0,1243988.0,155848489.0,8149388.0,0.6235521235521235,0.5953307392996109
2023-03-06,10703963.0,2411121.0,7486853.0,166986167.0,9986469.0,0.6363057324840764,0.61003861003861
2023-03-07,2693509.0,2980916.0,3113049.0,165064649.0,9797502.0,0.5814838300570704,0.628032345013477
2023-03-08,-14850117.0,231532.0,3476607.0,168056783.0,7932835.0,0.6190781049935979,0.5598958333333334
2023-03-09,-13424430.0,1732523.0,521311.0,170769499.0,7369467.0,0.3492670490758445,0.5168539325842697
2023-03-10,-24812000.0,1195676.0,-6428565.0,183521368.0,10464436.0,0.3122257053291536,0.5684647302904564
2023-03-13,7277932.0,1893147.0,-2448694.0,171812410.0,11209529.0,0.5531914893617021,0.5681818181818182
2023-03-14,-29023908.0,2434212.0,-1444816.0,181485391.0,11307254.0,0.3742058449809403,0.49244712990936557
2023-03-15,-5729108.0,3391937.0,-1653400.0,165449298.0,10244705.0,0.4107142857142857,0.7212121212121212
2023-03-16,-11289715.0,1595595.0,-1944177.0,172452425.0,9464717.0,0.3273657289002558,0.4983277591973244
2023-03-17,12010052.0,3045020.0,1140683.0,232517890.0,23398601.0,0.5910563836681789,0.5283687943262412
2023-03-20,-4231932.0,3577004.0,1735971.0,128350178.0,8621658.0,0.544344473007712,0.6317991631799164
2023-03-21,-3809010.0,2333175.0,1129856.0,151284374.0,7011082.0,0.5505050505050505,0.6441441441441441
2023-03-22,27071625.0,830543.0,2043414.0,164541219.0,6615700.0,0.5787125557680051,0.3939393939393939
2023-03-23,15690136.0,1402867.0,920269.0,158786763.0,8015140.0,0.605516356638871,0.6334405144694534
2023-03-24,10869202.0,3397607.0,1094412.0,173161097.0,12028818.0,0.48181238034460755,0.4892086330935252
2023-03-27,739401.0,176570.0,21857.0,150243002.0,7901949.0,0.5834920634920635,0.4754601226993865
2023-03-28,-4733946.0,386801.0,-3022951.0,163031424.0,7600436.0,0.34657270980140936,0.3709090909090909
2023-03-29,10304931.0,-587597.0,-1358767.0,152165546.0,7110750.0,0.49902786779001945,0.657243816254417
2023-03-30,11298143.0,320435.0,2623655.0,150025929.0,6990358.0,0.5379706445437141,0.328125
2023-03-31,11057902.0,920664.0,864266.0,168659951.0,8402518.0,0.5343609505459217,0.5728476821192053
2023-04-06,-10355896.0,-263422.0,1280604.0,184431537.0,4653505.0,0.5073576455534229,0.4605678233438486
2023-04-07,-502378.0,204593.0,1466879.0,109913117.0,6134822.0,0.4414239482200647,0.569811320754717
2023-04-10,1091002.0,336786.0,1817295.0,116671470.0,5618524.0,0.5580357142857143,0.3628691983122363
2023-04-11,8319858.0,442459.0,2871408.0,153903978.0,7362302.0,0.5683544303797469,0.5860927152317881
2023-04-12,4210445.0,466685.0,2188605.0,164856810.0,7240422.0,0.6210862619808307,0.38721804511278196
2023-04-13,-8749011.0,-653786.0,-1791022.0,188634208.0,5812020.0,0.5289256198347108,0.4837662337662338
2023-04-14,11320916.0,-1122505.0,872158.0,173911932.0,7071617.0,0.523447401774398,0.4918032786885246
2023-04-17,965226.0,318372.0,1052432.0,167651787.0,6494276.0,0.6372732958098811,0.54296875
2023-04-18,-10661527.0,-737894.0,-1359424.0,168600734.0,7867122.0,0.44269521410579343,0.39766081871345027
2023-04-19,-9979959.0,-1374611.0,1324061.0,179361387.0,10952428.0,0.4265255292652553,0.4738675958188153
2023-04-20,-13310950.0,-1158732.0,-2407266.0,175240216.0,6938208.0,0.26542056074766357,0.33548387096774196
2023-04-21,-2005686.0,-768345.0,-4418223.0,196559307.0,17790975.0,0.34782608695652173,0.4329896907216495
2023-04-24,1250577.0,-466204.0,-711864.0,138709220.0,17844481.0,0.6146964856230032,0.48732394366197185
2023-04-25,-21481139.0,-806471.0,-4098792.0,197523844.0,16920523.0,0.27662255828607435,0.502906976744186
2023-04-26,-5084763.0,-489901.0,5802361.0,189190894.0,15838813.0,0.6072106261859582,0.678343949044586
2023-04-27,-15647428.0,1386668.0,30630.0,176710448.0,13643433.0,0.45012953367875647,0.5520833333333334
2023-04-28,-3073085.0,2199580.0,2061697.0,191214663.0,8615863.0,0.5746173469387755,0.7896825396825397
2023-05-02,6568074.0,1880147.0,3861144.0,166641150.0,8006600.0,0.6335682254964766,0.6653992395437263
2023-05-03,-10736940.0,823386.0,185437.0,140080154.0,8224618.0,0.39846252402306215,0.5133079847908745
2023-05-04,-4316037.0,2194287.0,1434399.0,147378444.0,8042505.0,0.4830670926517572,0.6625
2023-05-05,-1919122.0,1027244.0,1711966.0,128266154.0,7080220.0,0.469910371318822,0.718978102189781
2023-05-08,4606542.0,1357098.0,1684961.0,141839538.0,7458987.0,0.4920735573874445,0.7104247104247104
2023-05-09,588256.0,193548.0,-633436.0,153710786.0,6113560.0,0.30038022813688214,0.6456692913385826
2023-05-10,-5265317.0,1208609.0,231037.0,150759889.0,6961205.0,0.5257797581158498,0.6129032258064516
2023-05-11,-10418229.0,597994.0,-1323819.0,151192911.0,5991698.0,0.2644320297951583,0.7056603773584905
2023-05-12,-3138729.0,552145.0,2874156.0,179915514.0,8282077.0,0.5665209244222361,0.6396761133603239
2023-05-15,-13023018.0,1464430.0,1045303.0,151184478.0,7193114.0,0.35764109067850347,0.66
2023-05-16,10263257.0,-982080.0,10484624.0,166085312.0,7372343.0,0.6185044359949303,0.34688346883468835
2023-05-17,19921737.0,170905.0,26050659.0,194291203.0,10679614.0,0.6637335009428033,0.6535714285714286
2023-05-18,25108228.0,-315563.0,11964970.0,200819081.0,8536989.0,0.49808673469387754,0.5061349693251533
2023-05-19,30001322.0,355869.0,5063395.0,221454446.0,9047087.0,0.47129337539432176,0.41580756013745707
2023-05-22,6904399.0,-729713.0,2000198.0,182916612.0,7976946.0,0.7131095630145662,0.5394190871369294
2023-05-23,6802825.0,-382279.0,3001153.0,178340428.0,8796638.0,0.6373831775700934,0.5066666666666667
2023-05-24,-6699462.0,-76344.0,3872832.0,166503001.0,8078829.0,0.5702685821361649,0.5132075471698113
2023-05-25,20677719.0,1522813.0,3405686.0,244284517.0,14157514.0,0.3236957888120679,0.3045977011494253
2023-05-26,43009830.0,-138901.0,1600270.0,288245534.0,14045491.0,0.27549081697276756,0.32362459546925565
2023-05-29,30956881.0,-744809.0,4894486.0,255055912.0,11932529.0,0.6539440203562341,0.3665480427046263
2023-05-30,6509783.0,-889669.0,-186786.0,253113272.0,14412172.0,0.40151994933502216,0.37267080745341613
2023-05-31,7699389.0,-2025946.0,6304157.0,478766503.0,14787761.0,0.5716120745022479,0.42385786802030456
2023-06-01,-4581213.0,160209.0,2877042.0,189595285.0,15842157.0,0.5118362124120281,0.5176470588235295
2023-06-02,15523096.0,1597056.0,3054170.0,244215138.0,17255780.0,0.54,0.5558312655086849
2023-06-05,2562605.0,942727.0,1940248.0,188943581.0,14585370.0,0.630817610062893,0.47491638795986624
2023-06-06,-1479962.0,1648824.0,-1747494.0,193457872.0,9796070.0,0.455743879472693,0.5390070921985816
2023-06-07,14236521.0,1028696.0,4186899.0,201783054.0,11018749.0,0.6510903426791277,0.3472222222222222
2023-06-08,-21539357.0,4636817.0,-1346582.0,209677944.0,15323685.0,0.36295369211514394,0.46959459459459457
2023-06-09,7999488.0,2381298.0,3935585.0,195236281.0,9420137.0,0.5362678239305642,0.4143835616438356
2023-06-12,6868358.0,2263957.0,117614.0,199754593.0,14454085.0,0.4081381011097411,0.3624161073825503
2023-06-13,38110964.0,980405.0,7571947.0,249412871.0,13219226.0,0.5704531346989448,0.39779005524861877
2023-06-14,2893017.0,-1349192.0,5435464.0,213828749.0,11775912.0,0.4655612244897959,0.34234234234234234
2023-06-15,10632517.0,-1238780.0,4751901.0,240332836.0,14518791.0,0.5726708074534161,0.3310104529616725
2023-06-16,3018489.0,-5058208.0,2300163.0,333467901.0,45082995.0,0.4555765595463138,0.35967302452316074
2023-06-19,-4384206.0,-620417.0,1813870.0,198318594.0,38038396.0,0.4552896725440806,0.52
2023-06-20,2399646.0,-5812592.0,-5661811.0,219480355.0,37537282.0,0.3738200125865324,0.4572192513368984
2023-06-21,-876789.0,-1795283.0,-2899273.0,235705605.0,23553766.0,0.5689655172413793,0.3372093023255814
2023-06-26,-26390561.0,-688242.0,5722213.0,238497510.0,21605356.0,0.3414179104477612,0.6075949367088608
2023-06-27,-11450651.0,-2565657.0,-632996.0,210619313.0,15072450.0,0.3396107972379159,0.4253731343283582
2023-06-28,-9324113.0,404469.0,5440809.0,187432696.0,10527197.0,0.49394518801784576,0.55858310626703
2023-06-29,-3099182.0,-289697.0,11755637.0,197616782.0,8061810.0,0.5467260012714558,0.6238244514106583
2023-06-30,-9312261.0,150620.0,-524930.0,234043529.0,9327337.0,0.4933753943217666,0.3925925925925926
2023-07-03,6245464.0,-890328.0,12380513.0,209999117.0,11472981.0,0.5921544209215442,0.3505535055350554
2023-07-04,-3211747.0,-2693707.0,-4516619.0,217308151.0,18009792.0,0.44145272385723233,0.4845605700712589
2023-07-05,-12321499.0,-612193.0,-3952745.0,211036248.0,12534270.0,0.49504950495049505,0.5541561712846348
2023-07-06,-40069605.0,-501486.0,-5591170.0,257738144.0,10665063.0,0.35384615384615387,0.5269607843137255
2023-07-07,-24721764.0,-1794512.0,-3438982.0,223042854.0,10529022.0,0.2980828695114409,0.5735294117647058
2023-07-10,-17881184.0,325963.0,-157410.0,195276223.0,8113721.0,0.3533045089561458,0.625
2023-07-11,16942475.0,-716275.0,1985116.0,204778784.0,9936046.0,0.4770872567482737,0.384375
2023-07-12,-7571009.0,351968.0,720815.0,226521994.0,16806614.0,0.3219602977667494,0.5906040268456376
2023-07-13,22252337.0,-2276200.0,-1908158.0,294633262.0,13947775.0,0.5027794935145151,0.29927007299270075
2023-07-14,15924793.0,-1402372.0,481358.0,285560145.0,14377827.0,0.5963817841547099,0.6116751269035533
2023-07-17,4555143.0,-2393615.0,-933031.0,249739219.0,14167059.0,0.5870646766169154,0.330188679245283
2023-07-18,-8221020.0,-122229.0,-4920243.0,320986149.0,30988323.0,0.2587281795511222,0.43498817966903075
2023-07-19,1362233.0,-1315859.0,-7839031.0,308242589.0,23149902.0,0.3701863354037267,0.38080495356037153
2023-07-20,-4407336.0,-2064440.0,1547745.0,236185583.0,22182049.0,0.5444305381727159,0.3918918918918919
