cell,regime,series,family,transform,window,variant,sign,SR_IS,SR_OOS1,SR_OOS2,is_mirror,full_sign,n_bars,SR_gross,SR_net,SR_of_SR,positive_years,yr_sr_min,n_years,beta,mean_exec_w,abs_exec_w,max_dd_pct,max_dd_days,turnover_ann,held_pct,start_date,end_date,beta_per_w
night|sbl_sell|selfz|w252|o2o,night,sbl_sell,leverage,selfz,252,o2o,-1,0.42923027487525944,1.2607567730604905,,False,-1,2270,0.8777036445039086,0.7969475392539181,0.8492067405298835,0.7,-0.6219179149712261,10,-0.03397106010842869,0.08220841717258166,0.579824373116443,-19.24950243030153,533,81.25434052861235,99.33920704845815,2017-05-16,2026-09-02,-0.05858853418982866
night|sbl_sell|rankc|w252|o2o,night,sbl_sell,leverage,rankc,252,o2o,-1,0.466927279353195,1.2835511455344049,,False,-1,2270,0.9151272438801461,0.8312201024923807,0.8448089949356564,0.7,-0.5946700366826091,10,-0.04202876754689875,0.07609894561836598,0.6358225243091645,-19.639003237993645,477,88.10634009180681,99.33920704845815,2017-05-16,2026-09-02,-0.06610141342910736
night|trust_gross|robustz|w120|o2o,night,trust_gross,flow,robustz,120,o2o,-1,0.47539452848338865,0.30870206009557133,,False,-1,2270,0.5246633323435861,0.4039523303840929,0.8405745948080539,0.8,-0.16481217562780404,10,0.0974041131256485,0.04989044303799693,0.4938960852976351,-19.113327497017423,531,96.22543065996209,99.33920704845815,2017-05-16,2026-09-02,0.19721580313184736
night|sbl_vs_fin|bdtanh|w252|ongap,night,sbl_vs_fin,leverage,bdtanh,252,ongap,-1,0.8664159634377739,0.3868716145226273,,False,-1,2265,0.6522528109757796,0.6263392314667853,0.8349965486056163,0.8,-0.5159338940336993,10,0.10383655965681812,0.041474398647829466,0.689039175533708,-11.328052688374912,298,10.420618272182494,99.6467991169978,2017-05-16,2026-09-02,0.1506976139294106
night|sbl_sell|robustz|w252|o2o,night,sbl_sell,leverage,robustz,252,o2o,-1,0.5017154467452961,1.0708342239825384,,False,-1,2270,0.8301822804688522,0.7521169802458783,0.8299411560878707,0.7,-0.5758737935099771,10,-0.07055983860783813,0.043943343412402594,0.5751105666401115,-20.514081216195308,474,77.54951066771585,98.72246696035242,2017-05-16,2026-09-02,-0.12268917091901138
night|trust_gross|dev|w120|o2o,night,trust_gross,flow,dev,120,o2o,-1,0.4733045866563425,0.275808440491252,,False,-1,2270,0.510835062116529,0.3901989459261118,0.8149930431866532,0.9,-0.09871219617813527,10,0.09118056945709659,0.05132041886559571,0.5117560186839613,-19.583339949919566,329,97.355447288698,98.98678414096916,2017-05-16,2026-09-02,0.17817195329051094
night|short_fin|rankc|w120|o2o,night,short_fin,leverage,rankc,120,o2o,-1,0.5120233433739753,0.5203993771684087,,False,-1,2270,0.5287787120086797,0.5118524825790667,0.8071017757925861,0.8,-0.6937443859464859,10,0.12943694485813248,0.01622039656640343,0.6481796705517266,-28.34810974068887,508,17.587665142016522,99.4273127753304,2017-05-16,2026-09-02,0.19969300294154016
night|trust_gross|rankc|w252|o2o,night,trust_gross,flow,rankc,252,o2o,-1,0.46985457726218866,0.18110998577255383,,False,-1,2270,0.45983251486055815,0.34339229307197916,0.8052792829992874,0.7,-0.29051825088381,10,0.026276129347145405,-0.023287004221861154,0.6258081449801872,-23.71361243614901,329,110.44485548103661,99.55947136563876,2017-05-16,2026-09-02,0.041987515755291575
night|sbl_vs_fin|selfz|w252|ongap,night,sbl_vs_fin,leverage,selfz,252,ongap,-1,0.8543606233281127,0.27296493070951017,,False,-1,2265,0.5900025314832261,0.5618131739985565,0.8020699498080903,0.7,-0.6261516638350065,10,0.08392768472526338,0.012448442842471678,0.6276167580020567,-11.620339005765215,335,10.791037832023653,98.94039735099338,2017-05-16,2026-09-02,0.13372441646146793
night|trust_gross|selfz|w120|day,night,trust_gross,flow,selfz,120,day,-1,0.7603087372378495,0.4624886817774453,,False,-1,2270,0.8249581754389327,0.6425135724083227,0.7979480804714584,0.8,-0.2563956674386455,10,0.0922346535046693,0.06024822202803385,0.5078484869773621,-9.910123475016697,460,96.23198427181897,99.20704845814979,2017-05-16,2026-09-02,0.18161844697743634
night|trust_gross|dev|w120|day,night,trust_gross,flow,dev,120,day,-1,0.7128813597836352,0.41604794937219025,,False,-1,2270,0.7812973869046311,0.5970386709621703,0.7883367745239152,0.8,-0.21661563514318058,10,0.08532820528090597,0.050946081129856824,0.5118761419465728,-9.728572953715526,279,97.42208887891572,98.98678414096916,2017-05-16,2026-09-02,0.1666969766483317
night|log_amount|bdtanh|w252|ongap,night,log_amount,liquidity,bdtanh,252,ongap,1,0.18976435138265205,0.9889224771355747,,False,1,2265,0.7327650919820067,0.5616705851015134,0.7860104757221577,0.9,-0.5669332258877667,10,-0.11401823158944928,0.07770879024861303,0.6545112821505589,-9.990418978475383,1075,66.06473398557864,99.77924944812362,2017-05-16,2026-09-02,-0.17420361527583475
night|sbl_vs_fin|robustz|w120|c2c,night,sbl_vs_fin,leverage,robustz,120,c2c,-1,0.28544133077368,0.38523776172504526,,False,-1,2270,0.33969952901465233,0.32798082788090505,0.7793850996543193,0.8,-0.7165329128386304,10,0.03367942738410191,-0.03266801819562189,0.5499781993525014,-28.05410687287686,512,11.265851227139885,99.11894273127754,2017-05-16,2026-09-02,0.061237749830362856
night|trust_gross|robustz|w120|day,night,trust_gross,flow,robustz,120,day,-1,0.7314653068869782,0.434137515298456,,False,-1,2270,0.8005429781346617,0.6153753575440715,0.77645760608835,0.8,-0.19125828387580346,10,0.08684319440825784,0.04956538614439553,0.4938881901449894,-8.546271077695566,430,96.31716240639149,99.33920704845815,2017-05-16,2026-09-02,0.1758357380093732
night|short_fin|selfz|w120|c2c,night,short_fin,leverage,selfz,120,c2c,-1,0.53272671834603,0.36293011668226083,,False,-1,2270,0.4633803113845162,0.4499536271596379,0.7591905779249993,0.8,-0.5362538346678861,10,0.12526533626910769,-0.015350763148319938,0.5673791854868233,-30.495802665871224,487,13.708395801745457,99.51541850220265,2017-05-16,2026-09-02,0.22077887147310027
