cand,variant,mine,ref,diff
us_breakeven_5y5y|signth|w120,day,0.1693,0.178,-0.0087
us_breakeven_5y5y|signth|w252,day,0.094,0.1035,-0.0095
us_breakeven_5y5y|dev|w60,day,0.1562,0.1653,-0.0091
us_breakeven_5y5y|dev|w120,day,0.1893,0.1989,-0.0096
us_breakeven_5y5y|dev|w252,day,0.2223,0.2323,-0.01
us_dgs5|selfz|w60,day,0.028,0.0355,-0.0075
us_dgs5|selfz|w120,day,0.2486,0.2549,-0.0062
us_dgs5|selfz|w252,day,0.1941,0.2023,-0.0082
us_dgs5|robustz|w60,day,-0.0124,-0.0077,-0.0047
us_dgs5|robustz|w120,day,0.2222,0.2248,-0.0026
us_dgs5|robustz|w252,day,0.1409,0.1492,-0.0083
us_dgs5|bdtanh|w60,day,0.0193,0.0258,-0.0065
us_dgs5|bdtanh|w120,day,0.2883,0.2949,-0.0066
us_dgs5|bdtanh|w252,day,0.2859,0.2941,-0.0082
us_dgs5|rankc|w60,day,0.0027,0.0097,-0.007
us_dgs5|rankc|w120,day,0.1828,0.1898,-0.007
us_dgs5|rankc|w252,day,0.2448,0.2531,-0.0083
us_dgs5|signth|w60,day,0.0745,0.0801,-0.0056
us_dgs5|signth|w120,day,0.2895,0.2958,-0.0062
us_dgs5|signth|w252,day,0.3165,0.3248,-0.0083
us_dgs5|dev|w60,day,0.0752,0.0814,-0.0062
us_dgs5|dev|w120,day,0.2998,0.3071,-0.0074
us_dgs5|dev|w252,day,0.1918,0.2004,-0.0086
us_dgs30|selfz|w60,day,-0.0908,-0.0949,0.0041
us_dgs30|selfz|w120,day,0.2027,0.2091,-0.0063
us_dgs30|selfz|w252,day,0.1633,0.1714,-0.0081
us_dgs30|robustz|w60,day,-0.0818,-0.0874,0.0056
us_dgs30|robustz|w120,day,0.2149,0.2213,-0.0065
us_dgs30|robustz|w252,day,0.2398,0.2492,-0.0095
us_dgs30|bdtanh|w60,day,-0.0344,-0.0396,0.0052
us_dgs30|bdtanh|w120,day,0.2165,0.2228,-0.0063
us_dgs30|bdtanh|w252,day,0.2041,0.2114,-0.0073
us_dgs30|rankc|w60,day,-0.0876,-0.0915,0.0039
us_dgs30|rankc|w120,day,0.2044,0.2104,-0.006
us_dgs30|rankc|w252,day,0.2416,0.2489,-0.0073
us_dgs30|signth|w60,day,0.073,0.0675,0.0055
us_dgs30|signth|w120,day,0.207,0.2128,-0.0058
us_dgs30|signth|w252,day,0.2281,0.2342,-0.0061
us_dgs30|dev|w60,day,-0.1115,-0.118,0.0064
us_dgs30|dev|w120,day,0.2419,0.2491,-0.0073
us_dgs30|dev|w252,day,0.2152,0.224,-0.0088
us_term_premium_10y|selfz|w60,day,-0.0062,-0.0009,-0.0053
us_term_premium_10y|selfz|w120,day,0.1478,0.1526,-0.0048
us_term_premium_10y|selfz|w252,day,0.1488,0.1548,-0.006
us_term_premium_10y|robustz|w60,day,-0.0245,-0.0289,0.0044
us_term_premium_10y|robustz|w120,day,0.1882,0.1903,-0.002
us_term_premium_10y|robustz|w252,day,0.2202,0.226,-0.0058
us_term_premium_10y|bdtanh|w60,day,-0.0143,-0.0198,0.0056
us_term_premium_10y|bdtanh|w120,day,0.1665,0.1719,-0.0054
us_term_premium_10y|bdtanh|w252,day,0.1596,0.166,-0.0063
us_term_premium_10y|rankc|w60,day,-0.0367,-0.0436,0.0069
us_term_premium_10y|rankc|w120,day,0.1089,0.1154,-0.0065
us_term_premium_10y|rankc|w252,day,0.1743,0.1812,-0.0069
us_term_premium_10y|signth|w60,day,-0.0072,-0.0021,-0.0052
us_term_premium_10y|signth|w120,day,0.1093,0.1144,-0.0051
us_term_premium_10y|signth|w252,day,0.1223,0.1279,-0.0057
us_term_premium_10y|dev|w60,day,-0.0099,-0.0148,0.005
us_term_premium_10y|dev|w120,day,0.1057,0.1116,-0.0059
us_term_premium_10y|dev|w252,day,0.1559,0.1642,-0.0083
twd_usd|selfz|w60,day,-0.0837,-0.0753,-0.0084
twd_usd|selfz|w120,day,-0.0811,-0.0728,-0.0083
twd_usd|selfz|w252,day,0.0612,0.0616,-0.0004
twd_usd|robustz|w60,day,0.1128,0.1028,0.01
twd_usd|robustz|w120,day,-0.0068,0.0025,-0.0093
twd_usd|robustz|w252,day,0.0323,0.0313,0.0009
twd_usd|bdtanh|w60,day,-0.003,0.005,-0.008
twd_usd|bdtanh|w120,day,-0.0426,-0.0344,-0.0082
twd_usd|bdtanh|w252,day,0.1044,0.1035,0.0009
twd_usd|rankc|w60,day,-0.0716,-0.0635,-0.0081
twd_usd|rankc|w120,day,-0.0682,-0.0599,-0.0082
twd_usd|rankc|w252,day,0.0571,0.0582,-0.0011
twd_usd|signth|w60,day,-0.0325,-0.0246,-0.0079
twd_usd|signth|w120,day,0.011,0.0191,-0.0081
twd_usd|signth|w252,day,0.0287,0.032,-0.0033
twd_usd|dev|w60,day,-0.0409,-0.0322,-0.0087
twd_usd|dev|w120,day,-0.0597,-0.0519,-0.0079
twd_usd|dev|w252,day,0.0925,0.0931,-0.0007
krw_usd|selfz|w60,day,-0.1173,-0.1256,0.0083
krw_usd|selfz|w120,day,0.0073,0.0161,-0.0088
krw_usd|selfz|w252,day,0.0546,0.0637,-0.0091
krw_usd|robustz|w60,day,0.0666,0.0756,-0.009
krw_usd|robustz|w120,day,0.0862,0.0957,-0.0095
krw_usd|robustz|w252,day,0.0092,0.0184,-0.0092
krw_usd|bdtanh|w60,day,-0.1229,-0.1311,0.0082
krw_usd|bdtanh|w120,day,0.0487,0.0574,-0.0087
krw_usd|bdtanh|w252,day,0.072,0.0812,-0.0092
krw_usd|rankc|w60,day,0.0408,0.0491,-0.0082
krw_usd|rankc|w120,day,0.0492,0.0579,-0.0087
krw_usd|rankc|w252,day,0.081,0.0902,-0.0092
krw_usd|signth|w60,day,-0.1326,-0.1406,0.008
krw_usd|signth|w120,day,0.2415,0.2501,-0.0086
krw_usd|signth|w252,day,0.0517,0.0608,-0.0091
krw_usd|dev|w60,day,0.0196,0.0281,-0.0085
krw_usd|dev|w120,day,0.1358,0.1444,-0.0087
krw_usd|dev|w252,day,0.2048,0.2135,-0.0087
cny_usd|selfz|w60,day,0.2814,0.2829,-0.0015
cny_usd|selfz|w120,day,0.1886,0.1857,0.0029
cny_usd|selfz|w252,day,0.0623,0.0571,0.0052
cny_usd|robustz|w60,day,0.1515,0.1569,-0.0053
cny_usd|robustz|w120,day,-0.0278,-0.0351,0.0073
cny_usd|robustz|w252,day,0.0948,0.0866,0.0081
cny_usd|bdtanh|w60,day,0.2647,0.2685,-0.0038
cny_usd|bdtanh|w120,day,0.1831,0.1835,-0.0003
cny_usd|bdtanh|w252,day,0.0301,0.0289,0.0012
cny_usd|rankc|w60,day,0.2698,0.2706,-0.0008
cny_usd|rankc|w120,day,0.2093,0.2102,-0.0008
cny_usd|rankc|w252,day,0.0956,0.099,-0.0034
cny_usd|signth|w60,day,0.3567,0.3593,-0.0027
cny_usd|signth|w120,day,0.2051,0.2051,0.0
cny_usd|signth|w252,day,0.0299,0.0317,-0.0018
cny_usd|dev|w60,day,0.1907,0.1868,0.0039
cny_usd|dev|w120,day,0.1382,0.1329,0.0054
cny_usd|dev|w252,day,0.0892,0.0923,-0.0031
wti|selfz|w60,day,0.0209,0.0231,-0.0021
wti|selfz|w120,day,0.1791,0.1751,0.004
wti|selfz|w252,day,0.2556,0.2565,-0.0009
wti|robustz|w60,day,0.0042,0.0059,-0.0017
wti|robustz|w120,day,0.1059,0.1025,0.0033
wti|robustz|w252,day,0.2424,0.244,-0.0016
wti|bdtanh|w60,day,0.055,0.0591,-0.0041
wti|bdtanh|w120,day,0.2427,0.238,0.0048
wti|bdtanh|w252,day,0.247,0.2517,-0.0047
wti|rankc|w60,day,0.0646,0.0675,-0.003
wti|rankc|w120,day,0.2122,0.2081,0.0041
wti|rankc|w252,day,0.2355,0.2391,-0.0035
wti|signth|w60,day,0.1096,0.1116,-0.002
wti|signth|w120,day,0.2203,0.2141,0.0062
wti|signth|w252,day,0.3263,0.3335,-0.0071
wti|dev|w60,day,0.0659,0.0659,-0.0
wti|dev|w120,day,0.2185,0.213,0.0055
wti|dev|w252,day,0.2741,0.2749,-0.0008
us_dxy_broad|selfz|w60,o2o,0.2063,0.2095,-0.0033
us_dxy_broad|selfz|w120,o2o,0.3624,0.3556,0.0067
us_dxy_broad|selfz|w252,o2o,0.3401,0.3281,0.012
us_dxy_broad|robustz|w60,o2o,0.3182,0.3179,0.0003
us_dxy_broad|robustz|w120,o2o,0.3608,0.3532,0.0076
us_dxy_broad|robustz|w252,o2o,0.3022,0.2912,0.0111
us_dxy_broad|bdtanh|w60,o2o,0.1371,0.1416,-0.0045
us_dxy_broad|bdtanh|w120,o2o,0.339,0.3304,0.0086
us_dxy_broad|bdtanh|w252,o2o,0.3506,0.3403,0.0104
us_dxy_broad|rankc|w60,o2o,0.1544,0.1619,-0.0074
us_dxy_broad|rankc|w120,o2o,0.3107,0.3029,0.0078
us_dxy_broad|rankc|w252,o2o,0.3723,0.3612,0.0111
us_dxy_broad|signth|w60,o2o,0.0965,0.1029,-0.0065
us_dxy_broad|signth|w120,o2o,0.1479,0.1401,0.0077
us_dxy_broad|signth|w252,o2o,0.3277,0.3286,-0.0008
us_dxy_broad|dev|w60,o2o,0.1193,0.1222,-0.0029
us_dxy_broad|dev|w120,o2o,0.1701,0.1637,0.0065
us_dxy_broad|dev|w252,o2o,0.2355,0.2355,0.0
us_real_10y|selfz|w60,o2o,0.2987,0.2914,0.0073
