panel,feature,transform,window,variant,cell,sign,SR_IS,SR_OOS,full_SR_net,full_SR_of_SR,full_positive_years,full_yr_sr_min,full_n_years,full_beta,full_mean_exec_w,full_abs_exec_w,full_turnover_ann,full_held_pct,full_max_dd_days,full_n_bars
monthly,put_oi_total,dev,60,o2o,monthly|put_oi_total|dev|w60|o2o,-1,-0.09414829213116462,0.2145388312798677,0.0528944620026751,-0.026239536618306178,0.5,-3.3507320025976273,18,2812.011848141428,1521.246757533764,89653.50904297404,8412594.78678306,100.0,2150,4304
monthly,put_oi_total,dev,60,day,monthly|put_oi_total|dev|w60|day,-1,0.29673844195634796,-0.18217792215890366,0.07709933438001777,-0.0765686995460923,0.5,-2.805196661038943,18,4827.724842845815,1527.120285193648,89638.91050041662,8410746.535311101,100.0,1565,4305
monthly,put_oi_total,dev,120,c2c,monthly|put_oi_total|dev|w120|c2c,-1,-0.0838258059251206,0.22238619107961227,0.06681350540246145,0.02903702641639291,0.5,-1.898198983193231,18,7787.907016532078,3609.966696022724,93485.58305871133,8409127.5618727,100.0,3616,4274
monthly,put_oi_total,dev,120,o2o,monthly|put_oi_total|dev|w120|o2o,-1,-0.06072441815422178,0.1963182071775315,0.06498265779658492,-0.03988882590786965,0.3333333333333333,-3.167477035989443,18,7064.760706516956,3609.966696022724,93485.58305871133,8409127.5618727,100.0,2167,4274
monthly,put_oi_total,dev,120,day,monthly|put_oi_total|dev|w120|day,-1,0.33225079644425615,-0.25692362358552656,0.05578923131206341,-0.11219954998472781,0.6111111111111112,-2.601532675945356,18,8896.319746565085,3617.2887486474365,93471.88157534477,8407246.944595069,100.0,1565,4275
monthly,put_oi_total,dev,252,c2c,monthly|put_oi_total|dev|w252|c2c,-1,-0.050309050026165446,0.19228930846392922,0.07688431744047348,0.051911114846022094,0.3888888888888889,-1.435327063564507,18,17377.1925763779,7815.789210370274,102385.04789399201,8416205.424457809,100.0,3631,4208
monthly,put_oi_total,dev,252,o2o,monthly|put_oi_total|dev|w252|o2o,-1,0.03593325842465345,0.17201499602316273,0.10583473139660388,0.01911602614064633,0.5,-2.457583087797029,18,14331.967220019762,7815.789210370274,102385.04789399201,8416205.424457809,100.0,2380,4208
monthly,put_oi_total,dev,252,day,monthly|put_oi_total|dev|w252|day,-1,0.3254326612445566,-0.3225227453556039,0.006696398546253081,-0.13947990307803257,0.6111111111111112,-2.676818326516007,18,14040.407276128386,7824.622112012435,102371.41245192221,8414290.674059981,100.0,2723,4209
monthly,put_cog,selfz,20,c2c,monthly|put_cog|selfz|w20|c2c,1,0.003727533145766717,-0.18579574123023307,-0.11156519831922738,-0.31481446525524925,0.3888888888888889,-1.1928730623526078,18,0.449585338200544,0.05633346637957397,0.9783647360663307,126.75060524256386,99.46808510638297,3620,4324
monthly,put_cog,selfz,20,o2o,monthly|put_cog|selfz|w20|o2o,-1,-0.060818067324749085,0.005860645227231973,-0.02427447497332819,-0.02555959128813485,0.5555555555555556,-1.6503717211632358,18,-0.3699906416763567,-0.05633346637957397,0.9783647360663307,126.75060524256386,99.46808510638297,1831,4324
monthly,put_cog,selfz,20,day,monthly|put_cog|selfz|w20|day,-1,0.027030209468720784,-0.05221838070461359,-0.01606466814222307,-0.07297811829487771,0.5,-4.08619522557226,18,-0.3766597033269619,-0.056149984974002864,0.9783089808933014,126.73808788029125,99.46820809248554,2487,4325
monthly,put_cog,selfz,60,c2c,monthly|put_cog|selfz|w60|c2c,-1,-0.0318052243286049,-0.017095981657429368,-0.021567714901964744,-0.012845447552565089,0.3888888888888889,-0.8374165782607139,18,-0.5362120556603163,-0.032711271675545384,0.9203088432153752,100.52526102141888,99.23327137546468,2694,4304
monthly,put_cog,selfz,60,o2o,monthly|put_cog|selfz|w60|o2o,-1,0.09325268198414431,-0.06605565376571258,0.004458925687082717,-0.02595366070043283,0.3888888888888889,-1.1174990959233864,18,-0.4154121511430897,-0.032711271675545384,0.9203088432153752,100.52526102141888,99.23327137546468,3687,4304
monthly,put_cog,selfz,60,day,monthly|put_cog|selfz|w60|day,-1,-0.01434967390802201,0.005669180783702016,-0.0028380996594217136,-0.017313907146703045,0.5555555555555556,-3.4414342939357025,18,-0.46491717768166324,-0.032539315894922434,0.9202594238241303,100.50802372600968,99.23344947735193,3937,4305
monthly,put_cog,selfz,120,c2c,monthly|put_cog|selfz|w120|c2c,1,-0.017128253678994423,0.05187979953285199,0.03014359328485443,0.006813141827238013,0.5555555555555556,-1.2861384431831728,18,0.6061388475818242,0.021344454188945435,0.8891488286422765,91.86181461308912,99.29808142255499,2500,4274
monthly,put_cog,selfz,120,o2o,monthly|put_cog|selfz|w120|o2o,-1,-0.06233266416030166,-0.14325302721353872,-0.11085799947841948,-0.19787897868868415,0.4444444444444444,-1.493108236400214,18,-0.44333635541859495,-0.021344454188945435,0.8891488286422765,91.86181461308912,99.29808142255499,3687,4274
monthly,put_cog,selfz,120,day,monthly|put_cog|selfz|w120|day,1,-0.048380944422128654,0.0008323128178407179,-0.017439717835757144,-0.03128719947316179,0.4444444444444444,-2.060535558382368,18,0.5201389421202811,0.02124844990904676,0.8890318520373024,91.84855577630309,99.29824561403508,1895,4275
